date,wins,losses,net_pnl,trades,max_capital
2025-11-24,1,2,5.791113385752396,3,1181.77
2025-11-25,0,1,-4.49831711020903,1,510.01999999999987
2025-11-26,1,1,8.872768499062431,2,1930.8799999999999
2025-12-01,0,3,-31.821037819391904,3,4420.199999999999
2025-12-02,1,3,-5.122323372032611,4,3896.829999999999
2025-12-03,3,0,73.47318130142767,3,2380.4199999999987
2025-12-04,5,2,56.626465072905205,7,9244.249999999998
2025-12-05,0,1,-7.969296819496321,1,1909.279999999999
2025-12-08,5,8,-12.155771943794704,13,6671.039999999998
2025-12-09,5,4,63.44266122532673,9,11727.704999999998
2025-12-10,3,3,9.342624631792603,6,5528.8049999999985
2025-12-11,9,0,287.4849403871596,9,13917.019999999999
2025-12-12,7,35,-499.45181086697795,42,27612.86
2025-12-15,4,1,53.206748374886814,5,4343.190000000006
2025-12-16,5,3,59.73006150205242,8,6358.610000000006
