Ticker,Price,Volume,DollarVol,ATR,ATR%
ACHR,7.730100154876709,65652193.6,507498031.9153557,0.555499962397984,7.186193597343422
SGHT,8.380000114440918,258578.45,2166887.440591955,0.6010000705718994,7.171838453035581
ORIC,10.869999885559082,1167947.3,12695587.01733904,0.7780713353838239,7.1579700420926455
SENS,5.85699987411499,449006.65,2629831.8925267938,0.4142857960292271,7.073344799957451
EXK,9.039999961853027,12618510.55,114071334.89064203,0.6353570393153599,7.028285862792457
KALV,13.390000343322754,1352092.4,18104517.700204086,0.937999929700579,7.005227077296793
TRDA,9.850000381469727,293269.35,2888703.2093733787,0.6899998528616769,7.00507437705014
JOBY,14.010000228881836,25785060.6,361248704.907732,0.976428576878139,6.969511498402521
CLPT,13.4399995803833,783546.75,10530867.9912107,0.9314282962254116,6.930270277574278
PUMP,9.850000381469727,2868924.95,28258911.851908017,0.6810643332345145,6.914358445262236
