symbol,entry_date,entry_price,opt_cost,contracts,max_profit,max_loss,weeks_held,exit_date,exit_price,exit_opt_val,pnl,roi,reason
COIN,2025-02-24,239.13999938964844,14.348399963378906,1,0,0,4,2025-03-24,173.92999267578125,-33.777464385986335,-48.125864349365244,-335.40927540489383,TimeStop
COIN,2025-03-31,169.3800048828125,10.16280029296875,1,0,0,3,2025-04-21,209.63999938964844,33.28295663452148,23.120156341552732,227.4978910837073,MeanRev
COIN,2025-04-28,208.1999969482422,12.49199981689453,1,0,0,2,2025-05-12,266.4599914550781,47.86259628295898,35.370596466064455,283.14598930931993,MeanRev
SHOP,2025-03-10,96.06999969482422,5.764199981689453,1,0,0,4,2025-04-07,83.70999908447266,-4.575480407714844,-10.339680389404297,-179.37754453782497,TimeStop
SHOP,2025-04-14,87.05999755859375,5.2235998535156245,1,0,0,1,2025-04-21,97.12000274658203,11.240243240356445,6.016643386840821,115.18193497902519,MeanRev
SHOP,2025-05-12,104.0,6.24,1,0,0,1,2025-05-19,101.51000213623047,3.997501388549805,-2.2424986114501952,-35.93747774759928,MeanRev
CRWD,2025-04-07,300.05999755859375,18.003599853515624,1,0,0,1,2025-04-14,375.6199951171875,65.31723828125,47.313638427734375,262.80098876167415,MeanRev
CRWD,2025-09-01,417.1090087890625,25.026540527343748,1,0,0,2,2025-09-15,502.54998779296875,75.55786877441406,50.53132824707031,201.91096005402858,MeanRev
MPWR,2025-04-07,463.29760288858256,27.79785617331495,1,0,0,2,2025-04-21,581.4578857421875,99.04246879349517,71.24461262018022,256.2953494542243,MeanRev
MU,2025-03-03,95.53559987534899,5.73213599252094,1,0,0,1,2025-03-10,100.50135040283203,8.38666023613282,2.654524243611881,46.3095126681467,MeanRev
MU,2025-04-07,63.839894869097925,3.830393692145875,1,0,0,4,2025-05-05,85.72557830810547,16.52393045064243,12.693536758496553,331.38987213048955,MeanRev
UBER,2025-11-24,84.1500015258789,5.049000091552734,1,0,0,1,2025-12-01,91.31999969482422,9.204598892211914,4.15559880065918,82.30538176483171,MeanRev
SMH,2025-03-03,235.3699951171875,14.12219970703125,1,0,0,4,2025-03-31,180.8000030517578,-16.818176605224615,-30.940376312255864,-219.09034678819248,SL_Stock
SMH,2025-04-07,173.49000549316406,10.409400329589843,1,0,0,3,2025-04-28,219.02999877929688,36.88757586669922,26.47817553710938,254.36792417179223,MeanRev
SMH,2025-05-05,217.02999877929688,13.021799926757812,1,0,0,1,2025-05-12,246.4199981689453,30.823119537353513,17.8013196105957,136.70398647437906,MeanRev
NVDA,2025-03-03,123.47622827864049,7.408573696718429,1,0,0,4,2025-03-31,94.29288482666016,-14.52402902575616,-21.93260272247459,-296.04352497957154,TimeStop
NVDA,2025-04-07,87.44412495499881,5.246647497299929,1,0,0,3,2025-04-28,114.4792251586914,21.245468380510136,15.998820883210207,304.9341677984589,MeanRev
NVDA,2025-05-05,112.88951088889792,6.773370653333875,1,0,0,1,2025-05-12,135.37542724609375,20.71187922017778,13.938508566843907,205.78393358679298,MeanRev
VRT,2025-02-24,96.86195870138195,5.811717522082917,1,0,0,4,2025-03-24,74.17597961425781,-11.25885589338094,-17.070573415463855,-293.72682603034997,TimeStop
VRT,2025-03-31,69.93021563216841,4.195812937930104,1,0,0,3,2025-04-21,86.86331939697266,13.943586503673833,9.747773565743728,232.32145259918425,MeanRev
VRT,2025-04-28,86.86331118436186,5.211798671061712,1,0,0,1,2025-05-05,93.96622467041016,9.307512569886931,4.0957138988252195,78.58542045314404,MeanRev
VRT,2025-05-12,100.99921034710668,6.059952620826401,1,0,0,1,2025-05-19,104.03618621826172,7.427991674994534,1.3680390541681327,22.575078383724588,MeanRev
WDC,2025-03-10,40.52454659403007,2.4314727956418043,1,0,0,3,2025-03-31,30.423295974731445,-5.253097079014327,-7.684569874656131,-316.0458915448295,SL_Stock
WDC,2025-04-07,29.506809145501144,1.7704085487300685,1,0,0,2,2025-04-21,40.62416458129883,8.64260787225255,6.872199323522481,388.1702519145639,MeanRev
