entry_price,atm_strike,otm_strike,spread_width,entry_debit,exit_value,cost,max_profit,max_loss,pnl,pnl_pct,reason,bars_held,dte,symbol,entry_time,atr,entry_rsi,entry_close,kc_lower,entry_slope,entry_slope_10,entry_adx,entry_reason,exit_time
182.91,182.91,185.07,2.16,0.7,0.68,70.06,145.51,-70.06,-1.7,-2.4,BARS_STOP,10,8,ADI,2025-04-03 16:45:00+00:00,1.44,21.6,182.84,185.56,-0.6778,-0.8258,43.7,"RSI=21.6, Close=$182.84 < KC_Lower=$185.56",2025-04-03 19:15:00+00:00
172.45,172.45,175.23,2.78,0.9,0.88,90.44,187.84,-90.44,-2.52,-2.8,BARS_STOP,10,7,ADI,2025-04-04 13:45:00+00:00,1.86,17.5,172.22,178.88,-0.5298,-0.3647,45.2,"RSI=17.5, Close=$172.22 < KC_Lower=$178.88",2025-04-04 16:15:00+00:00
165.54,165.54,168.05,2.5,0.81,2.63,81.34,168.94,-81.34,168.94,207.7,MAX_PROFIT,1,7,ADI,2025-04-04 18:45:00+00:00,1.67,24.1,165.58,166.75,-0.4436,-0.496,52.8,"RSI=24.1, Close=$165.58 < KC_Lower=$166.75",2025-04-04 19:00:00+00:00
159.82,159.82,162.9,3.08,1.0,4.07,100.0,207.88,-100.0,207.88,207.9,MAX_PROFIT,1,4,ADI,2025-04-07 13:45:00+00:00,2.05,21.5,159.89,163.73,-0.4777,-0.3928,49.5,"RSI=21.5, Close=$159.89 < KC_Lower=$163.73",2025-04-07 14:00:00+00:00
213.91,213.91,216.72,2.81,0.91,0.89,91.42,189.88,-91.42,-2.22,-2.4,BARS_STOP,10,8,ADI,2025-05-22 14:45:00+00:00,1.88,23.4,213.91,218.01,-0.5257,-0.3004,38.8,"RSI=23.4, Close=$213.91 < KC_Lower=$218.01",2025-05-22 17:15:00+00:00
206.9,206.9,209.28,2.38,0.77,2.61,77.48,160.92,-77.48,160.92,207.7,MAX_PROFIT,1,7,ADI,2025-05-23 13:45:00+00:00,1.59,23.3,206.97,210.13,-0.3375,-0.2295,50.1,"RSI=23.3, Close=$206.97 < KC_Lower=$210.13",2025-05-23 14:00:00+00:00
226.29,226.29,227.64,1.35,0.44,1.7,44.0,91.39,-44.0,91.39,207.7,MAX_PROFIT,1,7,ADI,2025-06-13 14:30:00+00:00,0.9,16.0,226.11,228.96,-0.4284,-0.1841,25.4,"RSI=16.0, Close=$226.11 < KC_Lower=$228.96",2025-06-13 14:45:00+00:00
225.29,225.29,226.36,1.07,0.35,1.42,34.88,72.45,-34.88,72.45,207.7,MAX_PROFIT,5,7,ADI,2025-06-13 18:45:00+00:00,0.72,24.3,224.92,226.24,-0.2257,-0.1695,38.7,"RSI=24.3, Close=$224.92 < KC_Lower=$226.24",2025-06-16 13:30:00+00:00
238.02,238.02,239.05,1.03,0.34,1.37,33.56,69.71,-33.56,69.71,207.7,MAX_PROFIT,1,9,ADI,2025-07-16 14:15:00+00:00,0.69,21.2,238.01,239.52,-0.3113,-0.1533,30.0,"RSI=21.2, Close=$238.01 < KC_Lower=$239.52",2025-07-16 14:30:00+00:00
237.64,237.64,239.0,1.36,0.44,0.41,44.16,91.71,-44.16,-2.93,-6.6,BARS_STOP,10,3,ADI,2025-07-22 14:30:00+00:00,0.91,24.7,237.29,238.66,-0.4251,-0.2255,29.1,"RSI=24.7, Close=$237.29 < KC_Lower=$238.66",2025-07-22 17:00:00+00:00
226.09,226.09,228.51,2.42,0.79,3.2,78.58,163.21,-78.58,163.21,207.7,MAX_PROFIT,1,9,ADI,2025-07-23 14:15:00+00:00,1.61,23.1,226.11,230.45,-1.0404,-0.3623,45.8,"RSI=23.1, Close=$226.11 < KC_Lower=$230.45",2025-07-23 14:30:00+00:00
224.59,224.59,226.56,1.97,0.64,2.13,64.04,133.0,-64.04,133.0,207.7,MAX_PROFIT,1,8,ADI,2025-07-24 14:00:00+00:00,1.31,24.1,224.86,226.88,-0.3959,-0.2117,34.8,"RSI=24.1, Close=$224.86 < KC_Lower=$226.88",2025-07-24 14:15:00+00:00
223.05,223.05,224.2,1.15,0.38,1.53,37.54,77.96,-37.54,77.96,207.7,MAX_PROFIT,1,8,ADI,2025-07-31 18:15:00+00:00,0.77,23.3,223.18,224.89,-0.2867,-0.2146,38.2,"RSI=23.3, Close=$223.18 < KC_Lower=$224.89",2025-07-31 18:30:00+00:00
219.97,219.97,221.42,1.45,0.47,1.57,47.23,98.1,-47.23,98.1,207.7,MAX_PROFIT,2,7,ADI,2025-08-01 13:45:00+00:00,0.97,23.0,220.87,223.06,-0.1996,-0.2073,45.7,"RSI=23.0, Close=$220.87 < KC_Lower=$223.06",2025-08-01 14:15:00+00:00
245.24,245.24,246.81,1.58,0.51,1.96,51.26,106.47,-51.26,106.47,207.7,MAX_PROFIT,2,3,ADI,2025-09-02 14:00:00+00:00,1.05,21.4,245.24,248.47,-0.4505,-0.2098,42.3,"RSI=21.4, Close=$245.24 < KC_Lower=$248.47",2025-09-02 14:30:00+00:00
244.72,244.72,246.14,1.42,0.46,1.34,46.06,95.66,-46.06,87.5,190.0,MAX_PROFIT,5,3,ADI,2025-09-02 15:15:00+00:00,0.94,24.6,244.96,246.74,-0.3629,-0.3445,48.8,"RSI=24.6, Close=$244.96 < KC_Lower=$246.74",2025-09-02 16:30:00+00:00
238.44,238.44,239.56,1.12,0.36,1.32,36.24,75.28,-36.24,75.28,207.7,MAX_PROFIT,3,9,ADI,2025-10-01 18:45:00+00:00,0.74,22.9,238.68,239.97,-0.2177,-0.1657,33.6,"RSI=22.9, Close=$238.68 < KC_Lower=$239.97",2025-10-01 19:30:00+00:00
238.41,238.41,239.65,1.24,0.4,0.38,40.43,83.98,-40.43,-2.68,-6.6,BARS_STOP,10,3,ADI,2025-10-07 15:30:00+00:00,0.83,22.6,238.25,239.79,-0.2679,-0.1804,27.5,"RSI=22.6, Close=$238.25 < KC_Lower=$239.79",2025-10-07 18:00:00+00:00
234.31,234.31,235.77,1.46,0.48,1.92,47.52,98.69,-47.52,98.69,207.7,MAX_PROFIT,7,3,ADI,2025-10-07 18:15:00+00:00,0.97,24.9,234.23,235.57,-0.3335,-0.3549,55.2,"RSI=24.9, Close=$234.23 < KC_Lower=$235.57",2025-10-08 13:30:00+00:00
226.6,226.6,227.96,1.36,0.44,1.79,44.05,91.48,-44.05,91.48,207.7,MAX_PROFIT,3,7,ADI,2025-10-10 19:15:00+00:00,0.9,24.5,226.92,228.39,-0.307,-0.3269,39.7,"RSI=24.5, Close=$226.92 < KC_Lower=$228.39",2025-10-13 13:30:00+00:00
238.4,238.4,240.28,1.88,0.61,2.49,61.03,126.75,-61.03,126.75,207.7,MAX_PROFIT,1,9,ADI,2025-10-22 14:00:00+00:00,1.25,20.3,238.42,243.27,-0.5997,-0.1607,31.4,"RSI=20.3, Close=$238.42 < KC_Lower=$243.27",2025-10-22 14:15:00+00:00
