symbol,bot_type,price,atr_pct,dollar_vol_m,sma,in_uptrend,has_options
LITE,WK_STK,386.07,5.74,52.86,0.0,True,True
MSTR,WK_STK,157.25,5.37,50.79,0.0,True,True
APP,WK_STK,618.72,5.06,74.33,0.0,True,True
MU,WK_STK,315.38,4.9,120.25,0.0,True,True
PLTR,WK_STK,167.87,4.38,133.99,0.0,True,True
CVNA,WK_STK,400.18,4.32,83.34,0.0,True,True
AVGO,WK_STK,347.53,4.08,316.48,0.0,True,True
TSLA,WK_STK,438.1,4.05,374.84,0.0,True,True
