symbol,entry_date,entry_price,opt_cost,contracts,max_profit,max_loss,weeks_held,exit_date,exit_price,exit_opt_val,pnl,roi,reason
QCOM,2025-05-26,145.09761415453784,5.803904566181513,1,0,0,1,2025-06-02,146.759521484375,6.054467774481943,0.2505632083004299,4.3171490062125475,MeanRev
SCHW,2025-04-07,66.44881440870655,2.6579525763482623,1,0,0,2,2025-04-21,79.23506164550781,8.519485679479239,5.861533103130976,220.52812963217292,MeanRev
APO,2025-02-24,150.22916629569121,6.009166651827648,1,0,0,2,2025-03-10,132.83380126953125,-8.910726234481023,-14.919892886308672,-248.28555689616104,SL_Stock
APO,2025-03-17,132.5173413510513,5.300693654042052,1,0,0,6,2025-04-28,133.87217712402344,2.7976953481028897,-2.5029983059391627,-47.22020303947385,MeanRev
APO,2025-05-05,132.0228709031173,5.280914836124692,1,0,0,1,2025-05-12,142.2484588623047,9.865617332105913,4.584702495981221,86.81644446562643,MeanRev
APO,2025-05-26,131.9859929833632,5.279439719334528,1,0,0,3,2025-06-16,133.5044403076172,4.454831465661169,-0.8246082536733592,-15.619237978103119,MeanRev
APO,2025-10-06,126.64351171432354,5.065740468572941,1,0,0,4,2025-11-03,131.85308837890625,5.644232613435121,0.5784921448621798,11.419695668403351,MeanRev
TQQQ,2025-03-10,31.78642330184025,1.27145693207361,1,0,0,3,2025-03-31,20.46808624267578,-4.617451504794305,-5.888908436867915,-463.1622423312236,SL_Stock
TQQQ,2025-04-07,18.306210745840033,0.7322484298336014,1,0,0,3,2025-04-28,29.603755950927734,6.161346503427372,5.429098073593771,741.428434995415,MeanRev
TQQQ,2025-05-05,28.84162154515661,1.1536648618062644,1,0,0,1,2025-05-12,35.59125518798828,4.413115197041474,3.2594503352352096,282.530086782046,MeanRev
MDB,2025-03-10,182.02000427246094,7.280800170898438,1,0,0,9,2025-05-12,191.2899932861328,5.363074523925781,-1.9177256469726567,-26.339490192820563,MeanRev
MDB,2025-05-19,187.25,7.49,1,0,0,1,2025-05-26,188.8300018310547,7.531000915527343,0.041000915527343196,0.5474087520339546,MeanRev
MDB,2025-06-02,188.4199981689453,7.536799926757813,1,0,0,1,2025-06-09,205.6300048828125,15.388123291015624,7.851323364257811,104.17316952229751,MeanRev
ETN,2025-02-17,310.04150148762056,12.401660059504822,1,0,0,6,2025-03-31,244.95123291015625,-24.220590551714295,-36.622250611219116,-295.3011970615278,SL_Stock
ETN,2025-04-07,236.33640376657019,9.453456150662808,1,0,0,2,2025-04-21,286.9820556640625,32.885590869276406,23.432134718613597,247.8684445685053,MeanRev
ETN,2025-04-28,286.2268479259872,11.449073917039488,1,0,0,1,2025-05-05,307.8980712890625,21.13977820687318,9.690704289833693,84.64181784529455,MeanRev
ADBE,2025-02-24,445.1099853515625,17.8043994140625,1,0,0,1,2025-03-03,449.3999938964844,18.16896374511719,0.36456433105468733,2.0476081364853136,MeanRev
ADBE,2025-03-17,394.1199951171875,15.7647998046875,1,0,0,3,2025-04-07,352.4700012207031,-17.913636108398443,-33.67843591308594,-213.6305968381026,SL_Stock
ADBE,2025-04-14,359.510009765625,14.380400390625,1,0,0,4,2025-05-12,417.1300048828125,37.43823779296875,23.05783740234375,160.34210992745253,MeanRev
ADBE,2025-08-04,351.1600036621094,14.046400146484375,1,0,0,6,2025-09-15,365.8999938964844,12.988555175781247,-1.0578449707031279,-7.531075290973341,MeanRev
ADBE,2025-10-06,346.92999267578125,13.87719970703125,1,0,0,2,2025-10-20,353.5199890136719,14.396757934570314,0.5195582275390631,3.7439702426118084,MeanRev
ADBE,2025-11-10,328.0,13.120000000000001,1,0,0,3,2025-12-01,346.260009765625,18.3140048828125,5.1940048828125,39.58845185070503,MeanRev
MRVL,2025-03-10,68.17145181676639,2.7268580726706557,1,0,0,9,2025-05-12,63.66569900512695,-1.9801905985526544,-4.70704867122331,-172.618029460304,TimeStop
MRVL,2025-05-19,61.009628421821304,2.440385136872852,1,0,0,2,2025-06-02,68.24890899658203,5.5719483968786445,3.1315632600057923,128.32250175145003,MeanRev
MRVL,2025-06-09,69.36725627775728,2.7746902511102913,1,0,0,1,2025-06-16,73.40128326416016,4.514234719200702,1.7395444680904104,62.69328503945017,MeanRev
DELL,2025-02-17,114.88693430807645,4.595477372323058,1,0,0,2,2025-03-03,90.18589782714844,-7.8886978572157265,-12.484175229538785,-271.6622065147481,SL_Stock
DELL,2025-03-10,87.76016921673622,3.5104067686694487,1,0,0,6,2025-04-21,93.568115234375,4.308135716287172,0.7977289476177232,22.724686914846817,MeanRev
DELL,2025-04-28,93.85060835169759,3.7540243340679034,1,0,0,1,2025-05-05,95.18041229248047,4.043523871052553,0.2894995369846498,7.711711785068394,MeanRev
DELL,2025-11-24,124.80000305175781,4.992000122070313,1,0,0,1,2025-12-01,138.91000366210938,11.547800415039061,6.555800292968748,131.3261244522944,MeanRev
MCHP,2025-02-17,54.44172310331965,2.177668924132786,1,0,0,1,2025-02-24,57.05911636352539,3.2685986618223764,1.0909297376895903,50.0962164450242,MeanRev
MCHP,2025-03-17,52.38914867625673,2.0955659470502694,1,0,0,2,2025-03-31,35.37537384033203,-4.945431974610462,-7.040997921660731,-335.99505334450004,SL_Stock
MCHP,2025-04-07,34.76006552117599,1.3904026208470395,1,0,0,3,2025-04-28,46.79277038574219,6.989634266876027,5.599231646028987,402.7057747214192,MeanRev
MCHP,2025-05-05,46.1286261088842,1.8451450443553679,1,0,0,1,2025-05-12,59.78261947631836,8.487627223636911,6.642482179281544,359.9978332111124,MeanRev
MCHP,2025-10-13,62.238625999701235,2.4895450399880494,1,0,0,5,2025-11-17,50.445003509521484,-4.3983280333280215,-6.8878730733160705,-276.67196064663824,SL_Stock
MCHP,2025-11-24,50.08821772225491,2.0035287088901965,1,0,0,1,2025-12-01,65.80999755859375,9.664065756170597,7.660537047280401,382.3522474765914,MeanRev
AMD,2025-02-17,114.05000305175781,4.562000122070312,1,0,0,3,2025-03-10,100.97000122070312,-6.244599639892578,-10.80659976196289,-236.88293451992882,SL_Stock
AMD,2025-03-17,102.5999984741211,4.103999938964844,1,0,0,3,2025-04-07,93.4000015258789,-8.766199981689454,-12.870199920654297,-313.6013672529577,SL_Stock
AMD,2025-04-14,97.11000061035156,3.8844000244140626,1,0,0,3,2025-05-05,102.83999633789062,5.584077880859375,1.6996778564453128,43.756509261728226,MeanRev
BA,2025-04-07,132.0500030517578,5.282000122070313,1,0,0,2,2025-04-21,177.9499969482422,27.17559704589844,21.893596923828127,414.4944418374378,MeanRev
BA,2025-11-03,202.0399932861328,8.081599731445312,1,0,0,2,2025-11-17,179.6999969482422,-5.884720214843744,-13.966319946289056,-172.8162790832914,SL_Stock
BA,2025-11-24,180.30999755859375,7.21239990234375,1,0,0,1,2025-12-01,201.88999938964844,17.281160827636718,10.068760925292967,139.6034754259953,MeanRev
WFC,2025-04-07,59.69249596767207,2.387699838706883,1,0,0,2,2025-04-21,68.58392333984375,6.3558735570513445,3.9681737183444614,166.19231839851037,MeanRev
AMZN,2025-03-10,195.60000610351562,7.824000244140625,1,0,0,8,2025-05-05,193.05999755859375,0.2947957763671871,-7.529204467773438,-96.2321604400772,MeanRev
AMZN,2025-05-12,210.7100067138672,8.428400268554688,1,0,0,1,2025-05-19,200.99000549316406,2.7255596313476564,-5.702840637207031,-67.66219514376435,MeanRev
TSM,2025-03-17,172.1006612944854,6.884026451779416,1,0,0,3,2025-04-07,156.0155487060547,-11.54940528803328,-18.433431739812697,-267.771076548492,SL_Stock
TSM,2025-04-14,157.22727432950137,6.289090973180055,1,0,0,2,2025-04-28,178.06509399414062,15.450182610863672,9.161091637683619,145.6663876663776,MeanRev
ORCL,2025-03-10,149.4138907750969,5.976555631003876,1,0,0,4,2025-04-07,131.36868286132812,-11.855716530410918,-17.832272161414792,-298.3703869317037,SL_Stock
ORCL,2025-04-14,136.2734621893537,5.450938487574148,1,0,0,2,2025-04-28,150.1498260498047,11.298932720284816,5.8479942327106675,107.28417218505841,MeanRev
SOXL,2025-02-17,29.009467682145306,1.1603787072858123,1,0,0,3,2025-03-10,19.670799255371094,-4.568394664869508,-5.72877337215532,-493.6985947936969,SL_Stock
SOXL,2025-03-17,19.382692616088157,0.7753077046435263,1,0,0,2,2025-03-31,8.699963569641113,-4.837611114206534,-5.61291881885006,-723.960149658359,SL_Stock
SOXL,2025-04-07,7.852888246460058,0.3141155298584023,1,0,0,5,2025-05-12,18.32672691345215,5.393977098425247,5.0798615685668445,1617.1952946283031,MeanRev
SOXL,2025-05-19,17.090992914414766,0.6836397165765906,1,0,0,1,2025-05-26,16.114364624023438,0.12696159972326726,-0.5566781168533234,-81.42858048694961,MeanRev
SOXL,2025-06-02,16.004742053285412,0.6401896821314165,1,0,0,1,2025-06-09,19.971052169799805,2.5593257721754714,1.9191360900440548,299.7761669095597,MeanRev
ADI,2025-03-24,208.22470088806213,8.328988035522485,1,0,0,1,2025-03-31,163.20851135253906,-11.047406948597919,-19.376394984120402,-232.63804560027683,SL_Stock
ADI,2025-04-07,161.82034655667272,6.472813862266909,1,0,0,3,2025-04-28,196.91114807128906,22.07637046089501,15.603556598628101,241.06295856255974,MeanRev
DE,2025-09-08,472.22081991563937,18.888832796625575,1,0,0,6,2025-10-20,472.760009765625,7.825128043643046,-11.06370475298253,-58.5727285116263,MeanRev
UAL,2025-03-10,80.16999816894531,3.2067999267578124,1,0,0,3,2025-03-31,57.66999816894531,-10.096239654541016,-13.303039581298828,-414.83846467305705,SL_Stock
UAL,2025-04-07,54.90999984741211,2.196399993896484,1,0,0,4,2025-05-05,77.2699966430664,12.49783839416504,10.301438400268555,469.0146798804835,MeanRev
UAL,2025-05-12,82.83000183105469,3.3132000732421876,1,0,0,2,2025-05-26,79.44000244140625,0.9555603637695312,-2.3576397094726564,-71.15899002035059,MeanRev
UAL,2025-06-16,75.45999908447266,3.0183999633789065,1,0,0,1,2025-06-23,79.18000030517578,4.576560577392578,1.5581606140136715,51.62207238663659,MeanRev
META,2025-04-07,484.4001235231284,19.376004940925135,1,0,0,3,2025-04-28,596.15869140625,69.44248740020839,50.06648245928326,258.3942490308467,MeanRev
META,2025-11-03,656.0,26.240000000000002,1,0,0,4,2025-12-01,673.4199829101562,24.453991455078125,-1.7860085449218772,-6.8064350035132515,MeanRev
MDT,2025-05-26,79.87548222132769,3.1950192888531075,1,0,0,1,2025-06-02,86.06669616699219,5.971124332800047,2.7761050439469392,86.8885221955407,MeanRev
GS,2025-03-10,534.0892468223984,21.363569872895937,1,0,0,6,2025-04-21,536.6105346679688,9.806071871943537,-11.5574980009524,-54.099095187342506,MeanRev
GS,2025-04-28,536.6104660659256,21.464418642637025,1,0,0,1,2025-05-05,558.5137939453125,30.26964071806677,8.805222075429747,41.022411191417085,MeanRev
MARA,2025-02-24,14.600000381469727,0.5840000152587891,1,0,0,8,2025-04-21,14.300000190734863,-0.033200092315673835,-0.6172001075744629,-105.68494716579104,MeanRev
MARA,2025-04-28,14.399999618530273,0.575999984741211,1,0,0,1,2025-05-05,15.760000228881836,1.198400291442871,0.6224003067016601,108.0556116648677,MeanRev
PYPL,2025-02-17,78.01963423379682,3.120785369351873,1,0,0,5,2025-03-24,64.99974060058594,-3.912057451251793,-7.0328428206036655,-225.35490231627983,SL_Stock
PYPL,2025-03-31,64.13174348298664,2.5652697393194654,1,0,0,5,2025-05-05,70.09795379638672,4.265740026359774,1.7004702870403086,66.28816693138174,MeanRev
PYPL,2025-05-12,72.80170580198268,2.912068232079307,1,0,0,1,2025-05-19,69.68889617919922,1.0644565974796467,-1.8476116345996603,-63.44671509569706,MeanRev
PYPL,2025-09-15,67.14478391043973,2.6857913564175893,1,0,0,2,2025-09-29,69.09027862548828,3.1213804426583485,0.4355890862407592,16.218277164379757,MeanRev
PLTR,2025-11-24,157.47000122070312,6.2988000488281255,1,0,0,1,2025-12-01,181.75999450683594,17.81391668701172,11.515116638183594,182.81444956053096,MeanRev
TXN,2025-02-17,178.22435984414966,7.128974393765986,1,0,0,1,2025-02-24,191.23065185546875,12.919222960048932,5.790248566282946,81.22134049669607,MeanRev
TXN,2025-03-17,171.82365726588512,6.872946290635404,1,0,0,3,2025-04-07,144.0157470703125,-11.37802412499759,-18.250970415632995,-265.5479854469471,SL_Stock
TXN,2025-04-14,147.3721960723986,5.894887842895944,1,0,0,3,2025-05-05,169.5206756591797,15.200661283417707,9.305773440521763,157.8617556182405,MeanRev
TXN,2025-09-22,177.81287977645925,7.11251519105837,1,0,0,5,2025-10-27,160.03160095214844,-7.129364479558579,-14.24187967061695,-200.2368963446488,SL_Stock
TXN,2025-11-03,162.33999633789062,6.493599853515625,1,0,0,4,2025-12-01,182.5399932861328,13.99615838623047,7.502558532714844,115.5377402667177,MeanRev
CMCSA,2025-02-17,34.2620468445331,1.3704818737813242,1,0,0,2,2025-03-03,36.52610397338867,2.228414063452844,0.85793218967152,62.600768830629036,MeanRev
CMCSA,2025-03-17,34.4855436885442,1.3794217475417678,1,0,0,1,2025-03-24,35.583553314208984,1.7904843856199846,0.41106263807821675,29.79963443455643,MeanRev
CMCSA,2025-04-07,32.3273852264977,1.2930954090599078,1,0,0,5,2025-05-12,34.7884635925293,1.877086887545754,0.5839914784858462,45.16228844323354,MeanRev
CMCSA,2025-08-04,32.27739486116018,1.2910957944464074,1,0,0,2,2025-08-18,33.79132843017578,1.7898434200649256,0.49874762561851815,38.62979244172736,MeanRev
CMCSA,2025-09-22,31.000945170912814,1.2400378068365125,1,0,0,5,2025-10-27,27.84000015258789,-0.884852551843703,-2.1248903586802155,-171.35690113360894,SL_Stock
BLK,2025-03-10,904.56900426174,36.1827601704696,1,0,0,4,2025-04-07,865.8285522460938,-43.39862261570046,-79.58138278617005,-219.94281920791673,SL_Stock
BLK,2025-04-14,884.0460114385527,35.36184045754211,1,0,0,2,2025-04-28,915.5054931640625,44.019213228788594,8.657372771246486,24.482246000858275,MeanRev
MS,2025-03-10,113.59117583168606,4.543647033267442,1,0,0,7,2025-04-28,117.72354888916016,3.4292806387172816,-1.1143663945501605,-24.525813435573884,MeanRev
AMAT,2025-02-17,170.08739335627573,6.80349573425103,1,0,0,5,2025-03-24,143.953125,-9.454199820778719,-16.25769555502975,-238.9609134783928,SL_Stock
AMAT,2025-03-31,141.68060111394166,5.667224044557667,1,0,0,3,2025-04-21,150.39361572265625,8.32356413554766,2.6563400909899926,46.87197947539981,MeanRev
AMAT,2025-04-28,149.6393937988059,5.985575751952236,1,0,0,1,2025-05-05,154.42262268066406,7.778632617686088,1.7930568657338517,29.95629727263971,MeanRev
DHR,2025-02-17,204.44013698093792,8.177605479237517,1,0,0,7,2025-04-07,188.09793090820312,-10.945326842835051,-19.122932322072568,-233.8451319353156,SL_Stock
DHR,2025-04-14,192.2439865329185,7.689759461316741,1,0,0,7,2025-06-02,195.363525390625,3.8666972672482647,-3.823062194068476,-49.716278035748104,MeanRev
DHR,2025-09-29,185.85000610351562,7.434000244140625,1,0,0,1,2025-10-06,202.4600067138672,14.995600524902343,7.561600280761718,101.716438423871,MeanRev
IREN,2025-03-03,8.90999984741211,0.35639999389648436,1,0,0,6,2025-04-14,5.590000152587891,-1.5719400005340574,-1.9283399944305417,-541.0606137638217,SL_Stock
IREN,2025-04-21,5.590000152587891,0.22360000610351563,1,0,0,3,2025-05-12,8.40999984741211,1.5665198516845704,1.3429198455810547,600.5902544382534,MeanRev
INTC,2025-03-10,20.239999771118164,0.8095999908447266,1,0,0,1,2025-03-17,24.260000228881836,2.73864022064209,1.9290402297973634,238.2707820666632,MeanRev
INTC,2025-05-26,20.440000534057617,0.8176000213623047,1,0,0,3,2025-06-16,21.079999923706055,0.892319709777832,0.07471968841552734,9.138904900103551,MeanRev
TSLA,2025-03-03,300.3399963378906,12.013599853515625,1,0,0,7,2025-04-21,284.95001220703125,-4.090912109375001,-16.104511962890626,-134.05234200619597,MeanRev
TSLA,2025-04-28,288.9800109863281,11.559200439453125,1,0,0,1,2025-05-05,298.260009765625,15.04327978515625,3.4840793457031243,30.14117943496755,MeanRev
TSLA,2025-05-12,321.989990234375,12.879599609375001,1,0,0,1,2025-05-19,339.3399963378906,20.266642700195312,7.3870430908203115,57.3546019663788,MeanRev
IBM,2025-08-25,241.2399079650033,9.649596318600132,1,0,0,2,2025-09-08,252.05029296875,13.124869556753449,3.475273238153317,36.01470075441949,MeanRev
TJX,2025-03-17,112.83566197094473,4.513426478837789,1,0,0,2,2025-03-31,121.02910614013672,7.707463267666228,3.1940367888284387,70.76744916095112,MeanRev
PM,2025-09-08,160.15508835604743,6.4062035342418975,1,0,0,9,2025-11-10,155.42999267578125,-1.7219274867088998,-8.128131020950796,-126.87906304420392,TimeStop
MSFT,2025-03-03,396.6933975459513,15.867735901838053,1,0,0,4,2025-03-31,357.9211730957031,-9.031951686547275,-24.899687588385326,-156.92022946702212,SL_Stock
MSFT,2025-04-07,349.0089910855667,13.960359643422668,1,0,0,2,2025-04-21,389.7605285644531,31.544056454181337,17.583696810758667,125.95446865183813,MeanRev
LRCX,2025-04-07,57.56759582202885,2.302703832881154,1,0,0,2,2025-04-21,70.98545837402344,8.551094342302218,6.248390509421064,271.35015889572946,MeanRev
LRCX,2025-04-28,70.51831086235242,2.8207324344940967,1,0,0,1,2025-05-05,74.9014892578125,4.730248388774727,1.90951595428063,67.6957491937056,MeanRev
CVNA,2025-03-10,179.97000122070312,7.198800048828125,1,0,0,4,2025-04-07,206.1999969482422,17.434277893066408,10.235477844238282,142.18311072418925,MeanRev
CVNA,2025-11-10,307.4599914550781,12.298399658203126,1,0,0,2,2025-11-24,374.5,43.35872399902344,31.060324340820316,252.55582192844778,MeanRev
