period,model,param,value,is_frozen_value,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,fwd10_mean,fwd10_n,fwd10_excess_vs_all_days,pf_start_equity,pf_end_equity,pf_total_return,pf_cagr,pf_max_dd,pf_ann_vol,pf_downside_vol,pf_sharpe,pf_sortino,pf_calmar,pf_avg_exposure,pf_avg_capital_deployed,pf_peak_capital_deployed,pf_avg_positions,pf_max_positions,pf_portfolio_trades,pf_candidate_signals
oos,sens_stock_trend=above200,stock_trend,above200,False,4538,0.32216835610401057,0.06523627063257681,-0.022351069716657197,-0.009872084815996773,0.005866799739177998,5.194296494870981,1.3872408022926563,26.623537216389757,0.13575572646929004,9.13331864257382,0.051274131611725865,-0.021108379807653743,0.04350533482166012,0.6792316682949396,0.004759253654098387,32900,-0.0018436585361237103,50000.0,62798.545787752846,0.2559709157550569,0.06248558179334118,-0.24395690183902632,0.16867209735145214,0.11868864662780138,0.44356944061389325,0.6304877595281301,0.25933537663861433,0.9708761436160848,59351.316258832616,71704.79931066667,5.51931330472103,8.333333333333334,479.0,33177.0
oos,sens_stock_trend=above200_50_200,stock_trend,above200_50_200,False,4013,0.31273361574881636,0.063168709205394,-0.021329312359406282,-0.009783914436094832,0.005096059448175165,4.282396096404683,1.3476422316506063,20.450486565526937,0.11087751987521441,8.579616247196611,0.049236660805160544,-0.02064722937870704,0.0423612145660469,0.6848500279442506,0.00441278354335957,28103,-0.0021901286468625275,50000.0,69720.57642324273,0.39441152846485444,0.09248234063747411,-0.20855837274677616,0.1663667205111987,0.11382081709957763,0.6145700497404815,0.896201044083425,0.44246044019516423,0.9713177113101202,56971.825234858006,78505.96725333334,5.373032904148784,8.333333333333334,494.0,28347.0
oos,sens_stock_trend=full,stock_trend,full,True,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,86997.78012450108,0.7399556024900216,0.15380087700401565,-0.1879669818835141,0.1812819457956216,0.12216638013856622,0.8646948595754432,1.2909777956512412,0.8070498071481209,0.966195097613856,61373.4267874603,96535.47808300001,5.167739628040057,8.0,459.6666666666667,24767.0
oos,sens_initial_stop=none,initial_stop,none,False,2928,0.32172131147540983,0.07237528106159657,-0.024732261303628753,-0.010705991861052866,0.006509304580265459,4.268334550782849,1.3880275800181174,19.059243811017264,0.1422382832846145,10.762978142076502,0.05672615785612765,-0.02549375302943747,0.047266211163691944,0.6996659498999745,0.004223599632234519,24562,-0.0023793125579875786,50000.0,74474.40127009201,0.4894880254018405,0.10699171684562907,-0.20409981939838398,0.17966208719506152,0.12418001570442054,0.6329498709674061,0.917810155941383,0.5594548829222664,0.9880285538660992,58119.57948649965,81359.50173200002,5.433476394849786,8.333333333333334,443.3333333333333,24767.0
oos,sens_initial_stop=atr1.0,initial_stop,atr1.0,False,3539,0.28454365640011303,0.06941266646846153,-0.020663916924202008,-0.014938190283939168,0.004966803470376175,3.938730979131638,1.3359550626374601,17.577517481661285,0.1602087976474036,8.491381746256005,0.049041551896882654,-0.018434152968688437,0.04389573284481004,0.6899801180729359,0.004223599632234519,24562,-0.0023793125579875786,50000.0,85283.5099933888,0.705670199867776,0.1520547675145456,-0.16725500056053175,0.1817785159063441,0.12259292056205891,0.8654399059781607,1.290014140979727,0.9474780327092122,0.9450086682562294,61717.87229081616,92925.319503,4.2421316165951355,7.0,448.0,24767.0
oos,sens_initial_stop=atr1.5,initial_stop,atr1.5,True,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,86997.78012450108,0.7399556024900216,0.15380087700401565,-0.1879669818835141,0.1812819457956216,0.12216638013856622,0.8646948595754432,1.2909777956512412,0.8070498071481209,0.966195097613856,61373.4267874603,96535.47808300001,5.167739628040057,8.0,459.6666666666667,24767.0
oos,sens_initial_stop=atr2.0,initial_stop,atr2.0,False,3002,0.32045303131245834,0.07152947755858297,-0.024283981767828235,-0.010968426290395794,0.006419731713853167,4.323836664239008,1.3890249909211372,19.27203460498721,0.10686094917231563,10.406395736175883,0.05582606338531369,-0.023897363586914393,0.04653574758249073,0.6930965332744122,0.004223599632234519,24562,-0.0023793125579875786,50000.0,90055.8081384399,0.801116162768798,0.16487246956096482,-0.17172220617131273,0.17077493172336447,0.11483432054608789,0.967709771879273,1.451442927822228,0.9981760364789802,0.9778916482807142,62748.27070375285,95737.36856466666,6.243919885550787,9.666666666666666,517.6666666666666,24767.0
oos,sens_initial_stop=signal_low,initial_stop,signal_low,False,3861,0.22066822066822067,0.07699640680249044,-0.015765061973747295,-0.009527214241578985,0.004704446287675796,4.192855672307858,1.3829044785101268,18.163867116716247,-14.783767056891993,7.363377363377364,0.04236547340862973,-0.01434390224526801,0.044110243985859734,0.6854397771597118,0.004223599632234519,24562,-0.0023793125579875786,50000.0,62851.6082259356,0.25703216451871175,0.06323088315270035,-0.22161107045590478,0.17372448285513728,0.11991527114651958,0.44396189620354837,0.6438596902594681,0.28236716653578736,0.8959390221566136,51092.80842950215,76921.15310933333,4.145922746781116,6.333333333333333,598.6666666666666,22058.0
oos,sens_initial_stop=swing_low,initial_stop,swing_low,False,2988,0.3032128514056225,0.07465838028334595,-0.022960783269626233,-0.011047499085283019,0.006638601663102285,4.463433585585535,1.4149442770571552,19.836141769349627,0.11810182056376965,10.32061579651941,0.05510894756241545,-0.022364309513944216,0.04718685103193927,0.6941731072556554,0.004223599632234519,24562,-0.0023793125579875786,50000.0,63479.47111833559,0.2695894223667119,0.0658023121643323,-0.17614539846269753,0.15123880790729446,0.10498671285212496,0.494531263586424,0.7133663359352423,0.39630206392711836,0.9521326883072029,57127.36115642489,70517.01788300001,6.214949928469242,10.333333333333334,563.3333333333334,24078.0
oos,sens_exit_rule=A_close<EMA9,exit_rule,A_close<EMA9,False,7068,0.3684210526315789,0.03409711518452396,-0.01721047168648708,-0.005082149466056396,0.0016923234765169883,3.0337004210800917,1.1556908038293765,11.961342332022074,0.034469819439246645,4.287775891341257,0.030553986759726273,-0.01647311592329454,0.024460830489669676,0.6251893557277691,0.004223599632234519,24562,-0.0023793125579875786,50000.0,81697.10353903199,0.6339420707806397,0.1356541779970636,-0.205064037203739,0.17244068543774235,0.11672868083110138,0.8151249983950608,1.2192233966340433,0.6752605862092778,0.9669763346906738,59710.12613056402,87183.68298233334,5.0064377682403425,7.666666666666667,883.6666666666666,24767.0
oos,sens_exit_rule=A2_2closes<EMA9,exit_rule,A2_2closes<EMA9,False,4441,0.359603692861968,0.04907454785859817,-0.02231830830274465,-0.007416358879284712,0.003354826416837533,3.5849947187371956,1.234725332345302,14.898784117175483,0.07364610108887555,7.147264129700518,0.04189473323401763,-0.020487674657294792,0.036144891094918294,0.6799837693106598,0.004223599632234519,24562,-0.0023793125579875786,50000.0,60691.8507192441,0.2138370143848821,0.04613776301891093,-0.22575300832547063,0.15988449350559555,0.11215630679050587,0.335664958027502,0.5046523185460648,0.22719524268987887,0.9610670758755426,54988.36195689557,70016.998025,5.227825464949928,8.0,600.3333333333334,24767.0
oos,sens_exit_rule=W_EMA9warn+confirm,exit_rule,W_EMA9warn+confirm,False,5447,0.35395630622360935,0.0426056454839414,-0.0193505743622103,-0.0067442605942474865,0.0025792203621114343,3.5054726363482165,1.2063158991568754,14.049013312420982,0.05530239370700486,5.601431980906921,0.03613723733402602,-0.018379298666702487,0.030269885486883155,0.6525169216875041,0.004223599632234519,24562,-0.0023793125579875786,50000.0,80703.96338356496,0.614079267671299,0.13691315545694316,-0.21555972433885176,0.16824326243535695,0.1132305787488454,0.8496274730205707,1.2625660908552396,0.633167801498895,0.9658037144366544,58200.141727602655,84744.06925,5.026108726752503,8.0,702.0,24767.0
oos,sens_exit_rule=B_close<EMA20,exit_rule,B_close<EMA20,True,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,86997.78012450108,0.7399556024900216,0.15380087700401565,-0.1879669818835141,0.1812819457956216,0.12216638013856622,0.8646948595754432,1.2909777956512412,0.8070498071481209,0.966195097613856,61373.4267874603,96535.47808300001,5.167739628040057,8.0,459.6666666666667,24767.0
oos,sens_exit_rule=C_EMA9xEMA20,exit_rule,C_EMA9xEMA20,False,1865,0.2938337801608579,0.12795934010512197,-0.03301623006980997,-0.02552704880913015,0.01428383022823974,4.474775089804066,1.612646925897648,26.639343375667117,0.3163272907541182,19.43378016085791,0.08539709869202551,-0.02880397513426456,0.06899544184886254,0.6953691040926359,0.004223599632234519,24562,-0.0023793125579875786,50000.0,90479.4851739665,0.8095897034793301,0.1705438252401222,-0.21493895819350695,0.17779994166352645,0.11897639367536268,0.9707501346794576,1.4501376259766374,0.78181024945,0.9716321750147304,65292.168950669526,96660.12107899999,5.522532188841201,8.333333333333334,251.33333333333334,24767.0
oos,sens_exit_rule=D_swinglow,exit_rule,D_swinglow,False,2091,0.31085604973696795,0.10512018905446295,-0.03281329280230552,-0.024938321170594135,0.010064164494155273,4.530723421287496,1.4450593861970413,21.044167957278674,0.22042702156082242,16.753706360593018,0.07736362138929433,-0.0278051864968641,0.0638754926576452,0.7219899548393747,0.004223599632234519,24562,-0.0023793125579875786,50000.0,52707.31629696969,0.05414632593939391,0.01331824320503113,-0.2641262018560453,0.1728014334342393,0.11792207360405181,0.15689931967070983,0.23079883614089813,0.08678144060074348,0.9634312098833625,54187.48693058584,67393.81887500001,5.572603719599428,8.666666666666666,331.0,24767.0
oos,sens_exit_rule=E_pricevol,exit_rule,E_pricevol,False,3468,0.3220876585928489,0.0644969827667659,-0.023067307640866067,-0.01095825785726351,0.005136069632872367,4.175127561089257,1.328443336353709,17.81188948680137,0.1153797550181655,8.872260668973471,0.0504517172249548,-0.021720273838583725,0.04215399086697076,0.685409886577001,0.004223599632234519,24562,-0.0023793125579875786,50000.0,98593.62806391761,0.9718725612783521,0.1965168240810573,-0.1771732692060306,0.18284386608383119,0.12042278574672725,1.0641502811404695,1.6218503131481026,1.1042224833325593,0.9668062727073438,66420.19028606795,106807.55442100001,5.202432045779685,8.0,491.0,24767.0
oos,sens_exit_rule=F_chandelier,exit_rule,F_chandelier,False,2172,0.3752302025782689,0.08746018632146352,-0.03904661394573311,-0.021059728164254332,0.008422558346055683,4.226510221372782,1.3452555136175792,18.29379672763294,0.15047380488378437,16.28268876611418,0.07933727801110577,-0.03151063564599452,0.06191164688336017,0.7420061505043448,0.004223599632234519,24562,-0.0023793125579875786,50000.0,75602.46101800232,0.5120492203600465,0.11308148582708559,-0.1986821304406026,0.15734658283644576,0.10659605599146744,0.7534037704532816,1.1302361719989351,0.6108581872032867,0.9437262737402956,61219.00244415272,82731.5867,6.550429184549356,9.666666666666666,382.6666666666667,24767.0
oos,sens_exit_rule=T10_time,exit_rule,T10_time,False,3766,0.5286776420605417,0.04458975770021271,-0.040732632889409426,0.002599253630729992,0.004375407382480552,4.5846085463404,1.2279071606000551,16.47778420242176,0.10707248504728056,9.949548592671269,0.04414698667775405,-0.039238932425837196,0.02595440348533775,0.635326665867536,0.004223599632234519,24562,-0.0023793125579875786,50000.0,74515.1175031158,0.49030235006231626,0.11253451508081769,-0.19108359177711995,0.1666486491028302,0.11150674643175768,0.7236581737861223,1.083316220716702,0.6023715507579509,0.9944584293910141,65832.46479509013,85583.141353,5.067238912732475,6.333333333333333,474.6666666666667,24767.0
oos,sens_exit_rule=T20_time,exit_rule,T20_time,False,2339,0.5318512184694314,0.07002076463700845,-0.05505603182096948,0.005537975100629922,0.011466214777459136,6.295918627078145,1.4448681038004942,26.81947636447692,0.2833846408650157,19.79093629756306,0.06705050150825279,-0.05496717611218913,0.041827882917902424,0.6613769579914681,0.004223599632234519,24562,-0.0023793125579875786,50000.0,85888.79450305669,0.7177758900611337,0.15628388345381006,-0.17834724282473743,0.1651996710026964,0.1128406078636096,0.965186909035847,1.412593545633708,0.8887107081272047,0.9947111981976732,62088.39461514449,90454.70156833332,5.030042918454935,6.0,237.0,24767.0
oos,sens_trigger_volume=None,trigger_volume,None,True,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,86997.78012450108,0.7399556024900216,0.15380087700401565,-0.1879669818835141,0.1812819457956216,0.12216638013856622,0.8646948595754432,1.2909777956512412,0.8070498071481209,0.966195097613856,61373.4267874603,96535.47808300001,5.167739628040057,8.0,459.6666666666667,24767.0
oos,sens_trigger_volume=1.0,trigger_volume,1.0,False,2282,0.31200701139351444,0.0756529419518466,-0.026347468282586526,-0.01508864231192486,0.0054773748755714,3.292828367597582,1.3021687602058476,12.499369466053935,0.13208892744249004,10.83085013146363,0.05754396006589269,-0.0240012561279681,0.04930411931998603,0.6972740375623443,0.005323543897072769,8784,-0.001279368293149328,50000.0,59807.04979539973,0.19614099590799464,0.04817002785145704,-0.18024519347237597,0.16526661737506187,0.11704029134305209,0.3631606391260003,0.5168346986543869,0.2636011188527722,0.9540314635284277,51315.55296802575,66421.14789733333,5.160944206008583,8.666666666666666,445.0,8877.0
oos,sens_trigger_volume=1.2,trigger_volume,1.2,False,1791,0.3193746510329425,0.07650735207116023,-0.02728277375239324,-0.016437387706890516,0.005865161463169338,3.0002133613579995,1.3158517816986106,10.504504180536284,0.14210830293304794,10.98324958123953,0.05886692610439926,-0.024208051188299908,0.05092306482048611,0.6804398633473564,0.0061934984003594274,4569,-0.00040941378986267,50000.0,70694.96748229182,0.41389934964583625,0.09716054461503247,-0.21069092283550986,0.16916546591838047,0.11281494593240875,0.6317225687075457,0.9484896511935332,0.4709096179780225,0.9304677414803249,51196.08491196029,78146.86647466668,5.052575107296138,8.666666666666666,413.6666666666667,4626.0
oos,sens_trigger_volume=1.5,trigger_volume,1.5,False,1185,0.33502109704641353,0.0698522117047976,-0.027769481439828787,-0.015216753714830444,0.004935845293012294,2.2742209450815487,1.2672919638340499,5.8489766722195675,0.12718699506437045,11.444725738396624,0.05887178938053736,-0.024219380686663815,0.05134427958658781,0.7182282890642657,0.005523449704851913,2004,-0.0010794624853701848,50000.0,59374.18852577765,0.18748377051555298,0.04709030852396334,-0.22720916008790437,0.172067718612231,0.11889396049965105,0.3539723611284047,0.512095773803931,0.20899474299448498,0.8536267058501692,49316.805270068675,71067.67284333333,4.213876967095852,7.0,362.0,2028.0
oos,sens_strong_close_clv(added)=0.7,strong_close_clv(added),0.7,False,2529,0.31593515223408464,0.07755305185748188,-0.025264006222502598,-0.013538489747929816,0.007219516674258015,4.303225850536913,1.4177424700876726,18.25815766919852,0.16162618793688818,11.018584420719652,0.05876675688966665,-0.023120652334845258,0.04849621652204518,0.6988526596783949,0.004326954726853258,9269,-0.0022759574633688393,50000.0,56328.62334205154,0.1265724668410307,0.029580797169139344,-0.23427901254935132,0.17181909867817338,0.12007240881736414,0.2461037716463644,0.36224235448038544,0.1396818521782213,0.9440569277416714,48970.4735463623,67045.29631433333,5.0929899856938485,7.666666666666667,429.0,9324.0
oos,sens_strong_close_clv(added)=0.75,strong_close_clv(added),0.75,False,2409,0.31672893316728934,0.07831858550688602,-0.025435234970668415,-0.013610954003804188,0.007426601901217861,4.264088294756313,1.427328009187355,17.890683980033828,0.1679160510573562,11.214611872146119,0.059480419111120036,-0.023139508387177127,0.04886827994456631,0.6972071423702753,0.004058290738703933,8135,-0.0025446214515181644,50000.0,51992.4017120968,0.039848034241936024,0.007784257508089125,-0.23469086840569175,0.167023620447053,0.1182608025719808,0.118732417031631,0.18119016014365438,0.06854464827664342,0.9401268333256279,44632.87089052969,61397.908029000006,5.0736766809728175,8.0,421.3333333333333,8178.0
oos,sens_strong_close_clv(added)=0.8,strong_close_clv(added),0.8,False,2254,0.3136645962732919,0.08070884304039153,-0.0256096713660585,-0.01412095728727003,0.0077386825316168185,4.21421008606216,1.4402776332967124,17.44299042626431,0.17141103797691667,11.4472049689441,0.06039923071698287,-0.023301690937228496,0.049330469945313135,0.6989583563555243,0.0036500457975904978,6851,-0.0029528663926315997,50000.0,59913.59125301789,0.19827182506035781,0.04762988104172816,-0.25632018672029966,0.16622684952599762,0.11890515320215739,0.3537814084708488,0.49913835953489194,0.21306096417624007,0.9347521518724634,45780.01508649177,66870.65837266667,4.964949928469242,8.0,404.3333333333333,6889.0
oos,sens_extension_cap=None,extension_cap,None,True,3131,0.3129990418396678,0.07071348931396135,-0.023535334905708572,-0.011822166272870138,0.005964456769563391,4.175167943508363,1.368886846489109,18.67471414550298,0.13094512200766958,9.855956563398275,0.054021052599992465,-0.02218930162738362,0.04578505884911804,0.691067721411447,0.004223599632234519,24562,-0.0023793125579875786,50000.0,86997.78012450108,0.7399556024900216,0.15380087700401565,-0.1879669818835141,0.1812819457956216,0.12216638013856622,0.8646948595754432,1.2909777956512412,0.8070498071481209,0.966195097613856,61373.4267874603,96535.47808300001,5.167739628040057,8.0,459.6666666666667,24767.0
oos,sens_extension_cap=0.03,extension_cap,0.03,False,2999,0.30343447815938646,0.06532160791328197,-0.022081950766446527,-0.011616526980228525,0.004439302450810201,3.5074603075723667,1.2886126238788358,13.313468049979793,0.11227889879343927,9.157052350783594,0.04919482384109372,-0.02113871030932512,0.042495027586219036,0.6929279302718597,0.0031550864018343675,16624,-0.00344782578838773,50000.0,58320.9397552117,0.16641879510423388,0.04164463802284998,-0.2071176445018905,0.1584118567683852,0.10978289762363715,0.33570251473346063,0.4887998944239062,0.2044229144353559,0.9674059576456163,52806.95660118383,65745.307324,4.928469241773963,7.0,500.6666666666667,16768.0
oos,sens_extension_cap=0.05,extension_cap,0.05,False,3094,0.30930833872010344,0.06631399569784466,-0.02298433335630299,-0.011827777435788,0.004636384453916561,3.6460613170738654,1.292054105922503,14.344973500417838,0.11284657582997792,9.543956043956044,0.0514118570459652,-0.02178258750201192,0.04447174047061708,0.7040953811806693,0.0033537407155634236,21981,-0.003249171474658674,50000.0,64404.8995984959,0.28809799196991787,0.06990585588259357,-0.22844246662306814,0.16174283460665892,0.11125640153159551,0.4991693613113426,0.7282509038569073,0.3232218435523952,0.967216241079024,59558.05846621209,75936.77954566666,5.2242489270386265,8.0,472.0,22160.0
oos,sens_extension_cap=0.07,extension_cap,0.07,False,3115,0.31043338683788124,0.06807171990267137,-0.023392006251548112,-0.0118612366346178,0.005001388031318738,3.8332884208307294,1.3100607927593835,15.57932371755787,0.11907888396285059,9.709791332263242,0.0523449954403594,-0.022038452491777074,0.045016875524488756,0.7011571934429813,0.003790315408936201,23555,-0.0028125967812858963,50000.0,72764.113355276,0.4552822671055199,0.10590933261862541,-0.20822495315688885,0.1699388615197198,0.11583416655025597,0.6784180062406454,0.9978772651575717,0.5159672277458512,0.967395274583359,59441.17017922532,79491.967872,5.028969957081546,7.666666666666667,446.0,23748.0
oos,sens_extension_cap_atr=1.0,extension_cap_atr,1.0,False,2903,0.2965897347571478,0.06579639663118766,-0.021495759688713766,-0.010964523796550107,0.004394197800585285,3.3552079899220946,1.29061505063857,12.756356215099084,0.10079888283767659,8.810540819841544,0.04915014341732392,-0.021000181109519324,0.043111955914335726,0.6995260846427913,0.004300409166828019,11641,-0.0023025030233940784,50000.0,79191.58639322412,0.5838317278644825,0.13062271649638388,-0.19477518640875566,0.16782378058914535,0.11196042586930927,0.8183851672260684,1.2292785294787902,0.6800381544067587,0.9715924989268382,59526.04563971602,87269.83050233334,5.108011444921316,8.0,529.6666666666666,11766.0
oos,sens_extension_cap_atr=1.5,extension_cap_atr,1.5,False,3043,0.3085770621097601,0.06917996850437327,-0.022992484245177785,-0.01171549500667346,0.005449820431729359,3.8827643211290894,1.3428092343147724,16.58380357375244,0.12205397802737751,9.515280972724286,0.05231642678113756,-0.021840488748062777,0.04474620079856628,0.6955529710411879,0.003966240440181238,17419,-0.0026366717500408594,50000.0,80376.71744040724,0.6075343488081448,0.1343783102692683,-0.20613543888684605,0.17792063711585704,0.1171646489867983,0.8021252492638343,1.2179132871125897,0.7040094201984796,0.9708795069400414,68785.14311956869,93601.393066,5.054363376251788,7.333333333333333,483.0,17595.0
oos,sens_extension_cap_atr=2.0,extension_cap_atr,2.0,False,3100,0.3106451612903226,0.07082828009097526,-0.02326389745807044,-0.011815019931828818,0.00596538221281053,4.149591525010671,1.371974331279144,18.492684859712643,0.12834347977731936,9.678387096774193,0.053553085858900173,-0.022014293551471522,0.045366636012092405,0.6896919781792645,0.003872075872405587,21102,-0.0027308363178165105,50000.0,63929.89755981659,0.2785979511963317,0.06822882329645259,-0.18551695482670716,0.17392439381308847,0.1218465847955975,0.47062491347458857,0.6718972268914788,0.3674239721991641,0.9681623496366507,55781.51038103362,72793.46556299999,5.161301859799714,8.333333333333334,501.3333333333333,21303.0
