period,model,dimension,value,share_of_days,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,sig_fwd10,all_days_fwd10
dev,FINAL,vix_level_bucket,<15,0.0291005291005291,151,0.3509933774834437,0.034607835294566104,-0.018340624888856974,-0.007446905443709295,0.00024393398347033026,0.08565136944965042,1.020493165669349,0.03683403150401987,0.0732726197165778,9.19205298013245,0.04002857572585227,-0.01549935726339751,0.03755250524678959,0.8392601384344562,-0.025424458929206653,-0.026477178521019506
dev,FINAL,vix_level_bucket,>=30,0.17724867724867724,260,0.43846153846153846,0.09556087493926754,-0.0313986051086365,-0.00408061295318729,0.024268243835444507,3.638663058214322,2.3764121170142807,6.309743397215572,0.4566381004403501,12.55,0.08534356414162225,-0.02931064424172398,0.05763722635723409,0.49768426686635064,0.03183245035052869,0.02086016466989983
dev,FINAL,vix_pct_bucket,25-50,0.17857142857142858,537,0.3240223463687151,0.05680110039320251,-0.023137641110514803,-0.010578979861420756,0.0027642974772818674,1.1299513623464084,1.176739392410364,1.484427745300363,0.025495787032636497,9.409683426443204,0.047838027296870145,-0.02201279745921726,0.04430961239279846,0.6987620455127723,-0.0023609807119651864,0.0006905828807899864
dev,FINAL,vix_pct_bucket,50-75,0.2619047619047619,606,0.2722772277227723,0.05493367813933489,-0.02475937760876092,-0.013805830435122624,-0.0030607733209130545,-1.3104776822013218,0.8301265611634333,-1.854828632473311,-0.10110429479398096,8.128712871287128,0.04611981399734666,-0.024596097034896965,0.0493973217683114,0.8267272735519645,-0.0007836560638559095,-0.00029238673347860885
dev,FINAL,vix_pct_bucket,75-90,0.15873015873015872,264,0.29924242424242425,0.06428888832982277,-0.028049230975135106,-0.01551348608190889,-0.00041774830433331925,-0.09635690998326472,0.9787467213875911,-0.11028555234399628,-0.061517157089477935,8.954545454545455,0.05183792676878401,-0.026748569911025803,0.050750429873571,0.784519142742858,0.007612850909044476,0.015065152979454089
dev,FINAL,vix_pct_bucket,<25,0.26322751322751325,945,0.3343915343915344,0.05704151817157689,-0.02053837248958366,-0.009808113710320754,0.005403686186529286,2.967462265820621,1.395280378616418,5.106483446270175,0.15952654608620492,9.996825396825397,0.048288241480782465,-0.01941772294603573,0.04124565423015551,0.6888153136257787,0.0035139258805073166,0.004318765926101796
dev,FINAL,vix_pct_bucket,>=90,0.13756613756613756,190,0.4631578947368421,0.0884936832344005,-0.03288954899916793,-0.0033100128165141074,0.02333005329848482,3.0430960305290484,2.321329837020437,4.432710126712116,0.44691659232503333,12.836842105263157,0.08805163067583312,-0.029357595292712094,0.05511799005563598,0.5359696316917762,0.030110721267552928,0.005411155027543091
dev,FINAL,vix_roc_bucket,+10..25%,0.14153439153439154,304,0.3125,0.04493906601226919,-0.022674513096894656,-0.010560005914531656,-0.0015452696252809528,-0.5702583730048473,0.9008726273461901,-0.46976196608540965,-0.05757805340359359,7.776315789473684,0.04502627947836997,-0.02190936918884193,0.045917767383142315,0.7950128927408311,0.0004986075115836691,-0.0008374977226720685
dev,FINAL,vix_roc_bucket,-10..0%,0.3478835978835979,924,0.30627705627705626,0.05180114798050232,-0.024128898170744262,-0.011763703734289921,-0.0008732671525594341,-0.5093452857241156,0.9478296709621897,-0.8068988489649171,-0.00467480890881742,9.194805194805195,0.04630065931380505,-0.022848417115012308,0.04535824943734263,0.7986312227454173,9.55316613060965e-05,0.005181310856600485
dev,FINAL,vix_roc_bucket,0..+10%,0.2156084656084656,455,0.3252747252747253,0.058732472182922435,-0.019195927575519058,-0.00827220232895276,0.006152211247006968,2.119639498333813,1.4750016932690497,2.7992561173881705,0.1192287807246414,8.421978021978022,0.04760640402782938,-0.01972679485733499,0.041070457611151946,0.6701418536843505,0.005819118906999903,0.0065953715320600905
dev,FINAL,vix_roc_bucket,<-10%,0.21164021164021163,711,0.33755274261603374,0.07897476945585542,-0.025535549327207457,-0.012365605752212683,0.009742195409691406,3.341531627690756,1.575917565985567,6.926700936290589,0.18238795274523026,11.715893108298172,0.061757958221967495,-0.024058354640838688,0.04927812334251626,0.635753428412658,0.004066818596146183,0.008242500952680035
dev,FINAL,vix_roc_bucket,>=+25%,0.08333333333333333,148,0.3783783783783784,0.05827763757470505,-0.028851487058114883,-0.009238246621130097,0.0041162898299791474,0.6281810073387141,1.2295152946271675,0.6092108948369138,0.06584166316108334,8.155405405405405,0.05165147526794895,-0.026093603564013933,0.046359901911093966,0.6026068060662398,0.01658289681928693,-0.005934813972216253
dev,FINAL,vix_vs_sma,VIX<=SMA20,0.5701058201058201,1538,0.3257477243172952,0.06478307344487025,-0.023676495358417725,-0.01104545357903347,0.005139007873342531,3.0929944188036598,1.3219136886389233,7.903794109200813,0.10932549657306372,10.180754226267881,0.05351715518356345,-0.022461583140854058,0.046782446071376334,0.6968183932676754,0.002409818699105157,0.007777011383267432
dev,FINAL,vix_vs_sma,VIX>SMA20(rising),0.4298941798941799,1004,0.3197211155378486,0.054151135858034376,-0.02375959236627307,-0.010690812006524164,0.0011501125739686584,0.6024917028503328,1.0711564667668239,1.1547130242645331,0.003690866915935458,8.536852589641434,0.047186906337846064,-0.02307719712574061,0.044337613176711914,0.7329223618091113,0.004358675781241332,-0.00023907093302728033
dev,FINAL,breadth_state,NEUTRAL,0.23015873015873015,622,0.34887459807073956,0.045348434272115185,-0.022670606026783228,-0.009323842782550162,0.0010595093186523917,0.49747975492825697,1.0717756298943377,0.6590147962017876,0.06309819579603924,8.839228295819936,0.044996913527963825,-0.021274387307521365,0.04283376524118944,0.7767343948866043,0.004513182256841369,0.004296568077557996
dev,FINAL,breadth_state,STRONG,0.533068783068783,1616,0.2939356435643564,0.0585893377042557,-0.022850305953909137,-0.012135092642499512,0.001087708116405402,0.7831441141300189,1.0674180305931844,1.7577363161111297,0.005605942745285673,9.218440594059405,0.047635938346508366,-0.02221680983121914,0.04554744167051121,0.7431251602063744,2.6691054866297306e-05,0.0013620781262825062
dev,FINAL,breadth_state,WEAK,0.23677248677248677,304,0.4276315789473684,0.0936022212287583,-0.03176168240566754,-0.006834719213433427,0.021847881648527724,3.648480197356341,2.201794386339161,6.641756021152428,0.4063880356955693,12.611842105263158,0.08130684885910203,-0.028224957869568076,0.05320697838445609,0.5368875571190361,0.023836704007116967,0.011025698759126115
dev,FINAL,breadth200_bucket,40-60,0.21031746031746032,414,0.3140096618357488,0.06337394465545426,-0.024664676291757753,-0.009990764570093902,0.0029803013003619587,0.8950693208086397,1.176143553444316,1.233844738349851,0.10068366956564913,9.014492753623188,0.052373667690664066,-0.024708172341525943,0.047233609967058915,0.7223714897472767,0.006117706230191995,-0.007947471389654636
dev,FINAL,breadth200_bucket,<40,0.2619047619047619,279,0.37992831541218636,0.08529802452049459,-0.030521397520528664,-0.008862156160178492,0.013481680387530358,2.383480297626277,1.7123570255861555,3.7613888281209698,0.15795096541270612,11.21863799283154,0.07131506777775483,-0.028783123744539247,0.05423609081378866,0.5950374454813763,0.014632727709505787,0.014711061961756158
dev,FINAL,breadth200_bucket,>=60,0.5277777777777778,1849,0.316928069226609,0.05556080375755555,-0.022561644841593845,-0.011492536817157561,0.0021975519561895757,1.6871932962508167,1.1425942305258918,4.063273566994526,0.046564026805109474,9.392644672796106,0.04765031709117876,-0.021338964797598118,0.04425535479816283,0.7330768082772525,0.0010664908692554777,0.00373975598135613
dev,FINAL,mkt_x_vix,SPY<SMA200 & VIX high/shock,0.24735449735449735,270,0.3925925925925926,0.08958114074789798,-0.03011924443171309,-0.007770474121005788,0.016874240120282373,2.855969438434832,1.9223591659684778,4.556044832476241,0.27503246765302874,11.848148148148148,0.0766267270852339,-0.029053536190826033,0.05341306558064163,0.5725058431461996,0.018140821779114236,0.014081077605466287
dev,FINAL,mkt_x_vix,SPY<SMA200 & VIX low/normal,0.10052910052910052,144,0.24305555555555555,0.025698332112469906,-0.02220136192786943,-0.010640888508492374,-0.01055907518195362,-4.1760322208508285,0.37167800987051663,-1.5205068262013213,-0.3186621317522856,5.701388888888889,0.02792290140006288,-0.023001784359964625,0.03947063320406532,1.084086417046751,-0.02092455609571205,-0.014759618872801333
dev,FINAL,mkt_x_vix,SPY>SMA200 & VIX high/shock,0.17989417989417988,529,0.31758034026465026,0.06140164597625771,-0.02474354709353627,-0.0122461046946708,0.0026144726337328996,0.8615813037366065,1.1548355256143625,1.3830560232447038,0.023235838434842185,8.812854442344046,0.051268707010095865,-0.024561702307219654,0.04786474442578191,0.7054199666710343,0.011508742024649332,0.008668511867309887
dev,FINAL,mkt_x_vix,SPY>SMA200 & VIX low/normal,0.4722222222222222,1599,0.32082551594746717,0.05678034179158695,-0.022549173328856705,-0.011098767952302468,0.002901759289522028,2.0979808758054417,1.1894739011305488,4.639913103945723,0.08204194264349655,9.722951844903065,0.048689042221735535,-0.020991600090681663,0.04441798985343175,0.7303838300420792,0.000582938338670069,0.001053286386206373
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth NEUTRAL,0.03968253968253968,43,0.3023255813953488,0.02205982375345987,-0.022604824482410336,-0.008964802760876966,-0.009101558736682133,-2.1333501252019347,0.4228856971338587,-0.3913670256773317,-0.19581051309987244,6.674418604651163,0.03991661304882243,-0.025338604219167647,0.04491609076654117,1.0549843587788301,-0.0010937027927168503,0.0006308076670154153
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth STRONG,0.023809523809523808,16,0.25,0.03610695286688753,-0.018270088358511415,-0.007535043132001429,-0.004675828052161678,-0.5365899593982185,0.6587626025367401,-0.07481324883458684,-0.1996374611444965,5.6875,0.040712715989709006,-0.02167121172872232,0.0502923203231204,0.7401747163164917,0.0033192247555322014,0.038351409328430966
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX high/shock & breadth WEAK,0.18386243386243387,211,0.4218009478672986,0.10184713931477145,-0.033132543377266385,-0.006712760691252484,0.023802014725062364,3.2089715264690812,2.24245757703353,5.0222251069881585,0.4069801787105414,13.369668246445498,0.08683127249326276,-0.03037040475089698,0.05537138831966738,0.5258408426154086,0.025819710163843136,0.013841092908632922
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth NEUTRAL,0.031746031746031744,55,0.2727272727272727,0.016565351515135458,-0.01839015580165191,-0.005727491885870295,-0.008856835624346263,-2.686576589878535,0.3377897873827583,-0.48712595933904446,-0.23847494507167452,3.8,0.020356337364445698,-0.019729946778084245,0.029766978042457575,1.181323159935174,-0.04913066448743054,-0.023269338771541227
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth STRONG,0.06349206349206349,82,0.23170731707317074,0.033751295930560754,-0.022453114999269847,-0.010962259983937184,-0.0094301417350408,-2.592173027730103,0.4533429889395436,-0.7732716222733457,-0.30991270763991524,6.975609756097561,0.03433497386508222,-0.023302650991284493,0.04485943821929977,0.973288206616071,-0.009899108379143179,-0.010940766463360788
dev,FINAL,mkt_x_vix_x_breadth,SPY<SMA200 & VIX low/normal & breadth WEAK,0.005291005291005291,7,0.14285714285714285,0.009686728528760513,-0.044965995519615255,-0.04602809994538959,-0.03715846351270443,-3.045700567312319,0.03590390329708489,-0.26010924458893103,-1.0511975667019973,5.714285714285714,0.01226162708968559,-0.04518464196499201,0.05486012810451593,4.311843685007863,-0.054780651322224226,-0.02676497196109299
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth NEUTRAL,0.05291005291005291,156,0.38461538461538464,0.053563924275831336,-0.024145071633967924,-0.0072396021247735365,0.005743003715954871,1.107647124586164,1.3865128743415125,0.8959085796889599,0.12963141073319193,8.98076923076923,0.05330192238433657,-0.023398165355569194,0.04628025710692945,0.6854147200988527,0.024610561928047055,0.027133650014059
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth STRONG,0.09523809523809523,324,0.25925925925925924,0.06657397746253367,-0.024508623178638212,-0.015117864984810159,-0.0008946156050010566,-0.24913466361299133,0.9507221985523818,-0.28985545602034235,-0.07734346563897161,8.641975308641975,0.048358781726612,-0.025210949979249643,0.04985625685353996,0.756304857130982,0.004378699065889509,0.003494991412778546
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX high/shock & breadth WEAK,0.031746031746031744,49,0.4897959183673469,0.06289279002535776,-0.02929696244129999,-0.0033189298070180895,0.015857202032165032,1.0291412477968673,2.060864792563947,0.7770028995760865,0.3495620678506199,9.408163265306122,0.06403675177473296,-0.0239730394239493,0.04085447319599421,0.5071890088013457,0.02646086650296614,-0.006586157013677942
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth NEUTRAL,0.10582010582010581,368,0.35054347826086957,0.04722106045718686,-0.022803002499782014,-0.01026138775492852,0.0017434760911119666,0.6333573240197123,1.1177264041257529,0.6415992015292037,0.11021889063313885,9.785326086956522,0.045752628821448676,-0.020130021890191988,0.04289913779002735,0.770127216609339,0.0023520517321729997,-0.0005787052025329325
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth STRONG,0.3505291005291005,1194,0.3082077051926298,0.058293529534022885,-0.022465305357483072,-0.011672245351425803,0.002425189818458463,1.5327905148544776,1.1560478141696675,2.8956766432394048,0.05253394283768295,9.576214405360133,0.04844602996295072,-0.021337068781430782,0.04449852450123673,0.7291672503587427,-0.00033366939842450946,0.0004056748540455421
dev,FINAL,mkt_x_vix_x_breadth,SPY>SMA200 & VIX low/normal & breadth WEAK,0.015873015873015872,37,0.43243243243243246,0.09904872947416099,-0.02295916249568864,-0.008448294139776324,0.029801007004786873,2.0881367755898466,3.286953461876105,1.1026372591771143,0.7540266698854717,13.837837837837839,0.08573652244591509,-0.018412442280566783,0.05541408448338175,0.5573209492456691,0.025910332589276466,0.026234651646353423
dev,A_full_hypothesis,market_state,BEARISH,0.3478835978835979,100,0.35,0.06870850075540016,-0.027013693314158985,-0.012006857014006056,0.006489074610186721,1.0235311966334346,1.3695604148562301,0.648907461018672,0.16656622280601208,11.14,0.06070855580664039,-0.024903771770352377,0.05425509112059244,0.6894120368567124,-0.004091644916665985,0.006642009069405195
dev,A_full_hypothesis,market_state,BULLISH,0.5873015873015873,612,0.3235294117647059,0.0548770299712205,-0.024054859747107898,-0.01507764716767257,0.0014819281029395273,0.6878272817084051,1.0910700103478217,0.9069399989989907,0.041382471049846804,10.856209150326798,0.049349747859395644,-0.021521571853863528,0.04462231780664579,0.7834611004225872,0.0040050612694471546,0.004137659635391657
dev,A_full_hypothesis,market_state,MIXED,0.06481481481481481,43,0.2558139534883721,0.0801423312789817,-0.023758705545299966,-0.016673666630363404,0.0028206294562604594,0.29067440435651254,1.1595297700299074,0.12128706661919975,-0.035907237303312564,11.44186046511628,0.055640885170292975,-0.024018293351230575,0.04947710124303281,0.7569231813190274,0.009468138162585892,-0.0057587760057974625
dev,A_full_hypothesis,spy_trend,SPY<SMA200,0.3478835978835979,100,0.35,0.06870850075540016,-0.027013693314158985,-0.012006857014006056,0.006489074610186721,1.0235311966334346,1.3695604148562301,0.648907461018672,0.16656622280601208,11.14,0.06070855580664039,-0.024903771770352377,0.05425509112059244,0.6894120368567124,-0.004091644916665985,0.006642009069405195
dev,A_full_hypothesis,spy_trend,SPY>SMA200,0.6521164021164021,655,0.3190839694656489,0.056206782671628985,-0.02403361101513961,-0.015229445748733972,0.001569812313920901,0.7442332892203918,1.0959257370733673,1.0282270656181902,0.03630849019612794,10.894656488549618,0.04976275382026371,-0.02168547876132427,0.04492574177141999,0.7815749570435265,0.004349054371576486,0.0031540382430625146
dev,A_full_hypothesis,vol_regime,HIGH,0.25132275132275134,124,0.3064516129032258,0.07210223274026935,-0.026957151301416606,-0.01766322789147734,0.003399756711358126,0.5948873233845299,1.1818432051039243,0.4215698322084076,0.009916187127761843,10.491935483870968,0.05677869579377164,-0.02515135978106705,0.051683781215077926,0.7345386721773577,0.004831409068245909,0.01317686422447093
dev,A_full_hypothesis,vol_regime,LOW,0.2619047619047619,367,0.3024523160762943,0.04896380380191128,-0.023298880015695536,-0.016773319687420907,-0.0014428639291714064,-0.6163737058919289,0.911219736332085,-0.5295310620059062,-0.005358317436685911,10.888283378746594,0.04237937768939015,-0.021175834907495188,0.03978013258826135,0.8407748885463715,0.0015512214284867367,0.0041473378908414476
dev,A_full_hypothesis,vol_regime,NORMAL,0.31084656084656087,211,0.33649289099526064,0.06006910006457394,-0.02418994168954314,-0.011492212461282625,0.004162626862790099,0.9803226864096996,1.2593504946693221,0.8783142680487108,0.06854950470928822,10.890995260663507,0.05674653172506493,-0.02156311490203853,0.051247781570884755,0.7530727520727535,0.003619354713620313,-0.005910974940156408
