period,model,family,gating,slice,slice_value,trades,win_rate,avg_win,avg_loss,median_ret,expectancy,t_stat,profit_factor,sum_ret,avg_R,avg_hold,avg_mfe,avg_mae,avg_giveback_pp,giveback_pct_of_peak,fwd10_mean,fwd10_n,fwd10_excess_vs_all_days,pf_start_equity,pf_end_equity,pf_total_return,pf_cagr,pf_max_dd,pf_ann_vol,pf_downside_vol,pf_sharpe,pf_sortino,pf_calmar,pf_avg_exposure,pf_avg_capital_deployed,pf_peak_capital_deployed,pf_avg_positions,pf_max_positions,pf_portfolio_trades,pf_candidate_signals
dev,FAM_B_failed_breakdown_swing,FAM_B_failed_breakdown_swing,ungated,reg_breadth_state,WEAK,274,0.4416058394160584,0.025440038282373716,-0.0290736276060334,-0.0019267892446008794,-0.005000074421736824,-1.8193280163738255,0.6920101693020956,-1.3700203915558897,-0.036235737536101036,2.9671532846715327,0.029567956769979586,-0.026785377008330474,0.01658435061701422,0.4511866957231768,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,ALL,ALL,1542,0.3138780804150454,0.06115727582380016,-0.02549790375602708,-0.01297010336352944,0.001701257668510134,1.0567971134679819,1.0972443380360972,2.6233393248426267,0.02882438272392613,9.32295719844358,0.05145824207667115,-0.02397643646162362,0.047372549525942824,0.7424032851245813,-0.0008854400648417354,2018.0,-0.005219301996814796,50000.0,60644.269061806845,0.21288538123613682,0.06584037979015353,-0.19058335694316153,0.1844441147580605,0.13651288355761496,0.4377142401726254,0.5934701068983661,0.3601846199736695,0.8627103152083603,45759.74808381825,64015.389117000006,4.58941798941799,7.4,374.8,2025.0
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,spy200,ALL,ALL,1270,0.3031496062992126,0.06206470091551247,-0.025406956841752936,-0.01330437352519337,0.0011100417697015403,0.6354411655013457,1.0626970520930732,1.4097530475209563,0.020667200090926072,9.300787401574803,0.0504351422662895,-0.023690054111899814,0.04708360870028404,0.7508478732102738,0.0010165197010279484,1641.0,-0.0033173422309451116,50000.0,52117.788432897534,0.042355768657950724,0.010358339353241463,-0.19239658454211872,0.14927041616006903,0.11092434646622558,0.1259199598769662,0.1864702746260755,0.12484870025255915,0.6264244584534479,33720.52063531058,62070.583400400006,3.289682539682539,7.4,273.6,1641.0
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,BEARISH,285,0.3684210526315789,0.061821579725325655,-0.026413863283599716,-0.009586462984395694,0.006093931509162263,1.470325104928184,1.3652901806112465,1.736770480111245,0.10847937161461534,9.803508771929824,0.058278996185788065,-0.025302849353934363,0.048880602585852286,0.6805188751680046,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,BULLISH,1169,0.30196749358426006,0.05887593297999088,-0.02503429786094791,-0.013092171536802755,0.00030386423216705136,0.17897263625843557,1.0173887562418664,0.35521728740328307,0.0077465000127832535,9.136869118905047,0.04889107425317724,-0.023340404502550295,0.04637049089681642,0.7679772552742257,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_market_state,MIXED,88,0.29545454545454547,0.08944812637012692,-0.028940318198309695,-0.017270808475347454,0.006038085878728389,0.5825993805634551,1.2961331091728727,0.5313515573280982,0.050851349263467197,10.238636363636363,0.0634707905376492,-0.028129773800807303,0.056484947182394954,0.664957166406079,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,HIGH,318,0.31446540880503143,0.08749203490619616,-0.028234889056998273,-0.01559519908524487,0.008157225396836457,1.7029410656233523,1.4214315092623842,2.593997676193993,0.1259909972380432,10.320754716981131,0.06398064265950297,-0.025886881459375274,0.05403794581959666,0.6623071085181045,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,LOW,478,0.3179916317991632,0.05757545962650069,-0.021330390238314033,-0.009618975468776214,0.0037610097186981783,1.4479698375272523,1.2585329794967761,1.7977626455377291,0.11374124217562907,9.690376569037657,0.048116858389408455,-0.02072511545485888,0.04115506247580165,0.7207589484784857,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,NORMAL,488,0.26434426229508196,0.051457421041851,-0.025522178193792655,-0.015529243941417858,-0.005173062822075379,-2.4389680352974166,0.7244785664589465,-2.524454657172785,-0.15298542010468985,8.48155737704918,0.04381509083341118,-0.024106707841034292,0.047612277969556104,0.8788171501852969,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_vol_regime,SHOCK,258,0.3992248062015504,0.053023697383230824,-0.030357465614123134,-0.009748818187873098,0.0029303630243553837,0.689129548801715,1.1606733770189983,0.756033660283689,0.09562260577416407,9.003875968992247,0.05667109410722122,-0.027399062425949663,0.05107205719882397,0.6902600748704802,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,NEUTRAL,440,0.325,0.056856710716712514,-0.02599268128003083,-0.012497971024433563,0.00093337111891076,0.33328475870182106,1.0531985143478932,0.4106832923207344,0.027607478024771474,9.2,0.04918335262791405,-0.022900791895504456,0.046015941872746505,0.7572509034277413,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,STRONG,874,0.28718535469107553,0.06258460102596815,-0.024134293711744918,-0.013372431830393716,0.0007701028319232532,0.36823291092467064,1.0447648890746117,0.6730698751009233,-0.0046929953599062334,9.257437070938215,0.049761995369408694,-0.02358558204726688,0.047364337574296936,0.763425702790638,,,,,,,,,,,,,,,,,,,,
dev,FAM_B_reclaim_ema20,FAM_B_reclaim_ema20,ungated,reg_breadth_state,WEAK,228,0.39473684210526316,0.06400974454123752,-0.03058906413978557,-0.00984197242209478,0.006752570865881442,1.3477978945567661,1.3647192794001228,1.5395861574209688,0.15965607795593292,9.81140350877193,0.06235065865386638,-0.027550517019694812,0.050054099862195126,0.6537445766386761,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,ALL,ALL,113,0.336283185840708,0.09047646663459143,-0.03072838699864814,-0.02167881720488185,0.010030767320494372,1.3361786118540555,1.4918261008475018,1.133476707215864,0.17007770788095306,13.610619469026549,0.0752156997197712,-0.02685156585476725,0.06334739478696919,0.7144596094923789,0.010305456873603033,118.0,0.005971594941629973,50000.0,63091.22646818085,0.26182452936361716,0.08063088545814803,-0.14621891335413945,0.10534152945500339,0.07139993992575999,0.7860993819978388,1.1613310619683497,0.5538176099921074,0.3402989453583761,21707.87957973201,71687.34144979999,1.598148148148148,5.0,83.8,119.0
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,spy200,ALL,ALL,102,0.3431372549019608,0.09071714414733421,-0.02890548423593809,-0.020725853976556963,0.012141496091655343,1.5246841580673804,1.6394658026128917,1.238432601348845,0.24039885098033514,14.127450980392156,0.07626531171434743,-0.025966384996977065,0.06259497086341925,0.7036624142295823,0.012732347182029792,107.0,0.008398485250056733,50000.0,65194.9387403238,0.303898774806476,0.09250608361452764,-0.10281415345555733,0.09938594272812745,0.06634074880772055,0.9358216762521625,1.4039768097686132,0.9063552791729388,0.32013415850611265,19804.16617646773,69157.3617846,1.4785714285714284,5.4,73.8,107.0
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,BEARISH,11,0.2727272727272727,0.08766856231925901,-0.0459951976363448,-0.04574788138199537,-0.009541444921180121,-0.4256181019290495,0.7147639875286497,-0.10495589413298134,-0.4819910735860436,8.818181818181818,0.0654829339518824,-0.03505960653609441,0.07162405794601846,0.8380850656708226,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,BULLISH,92,0.3695652173913043,0.09048656664357241,-0.02794339449204953,-0.0189059555557608,0.015824199840680314,1.835389537802104,1.8982607652352832,1.455826385342589,0.3181338122241135,14.684782608695652,0.08036157062938981,-0.025180678640602114,0.06436679137798158,0.6653767639891615,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_market_state,MIXED,10,0.1,0.09855677927523554,-0.03510561814099771,-0.03602040875173457,-0.021739378399374388,-1.5270663259730062,0.31193734315748256,-0.21739378399374387,-0.4747627924624256,9.0,0.03857972969595767,-0.0331948834756266,0.04920788253117056,1.6313865773149805,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,HIGH,14,0.2857142857142857,0.08425481964426118,-0.04116885752992383,-0.042525468138818856,-0.005333521194442399,-0.28032882933493797,0.8186267455493033,-0.07466929672219358,-0.19711783245498463,11.857142857142858,0.06458913918596118,-0.03807285869068739,0.06302071978624718,0.8513455660394473,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,LOW,74,0.32432432432432434,0.07120040552898581,-0.026721560818587894,-0.020725853976556963,0.0050369147535981726,0.7080320390590165,1.278974491270725,0.37273169176626475,-0.057700327772376436,12.837837837837839,0.06422170384860605,-0.02399295496439642,0.0599572050168928,0.7519476162469949,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,NORMAL,22,0.36363636363636365,0.1638042923170831,-0.03822628446428925,-0.030147707742922247,0.03523937981984616,1.281749306363563,2.4486411395818948,0.7752663560366154,1.1807118700161665,16.90909090909091,0.11233543411160146,-0.030329789542681587,0.06953034749848123,0.5881924225744241,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_vol_regime,SHOCK,3,0.6666666666666666,0.04092119115255266,-0.021694426169927894,0.004102288490974715,0.02004931871172581,0.6729959331495093,3.77250735576277,0.06014795613517743,0.09086458657255918,16.666666666666668,0.12378016149286915,-0.019490960871581937,0.08404090029779039,0.7995459781645299,,,,,,,,,,,,,,,,,,,,
dev,FAM_C_contraction_breakout,FAM_C_contraction_breakout,ungated,reg_breadth_state,NEUTRAL,7,0.0,,-0.03690348952184863,-0.03585001018274803,-0.03690348952184863,-5.503397778161828,0.0,-0.2583244266529404,-0.9637211241486324,5.714285714285714,0.036768999912868194,-0.03906560111236584,0.06107717387857651,2.1599559282956236,,,,,,,,,,,,,,,,,,,,
