entry_price,atm_strike,otm_strike,spread_width,entry_debit,exit_value,cost,max_profit,max_loss,pnl,pnl_pct,reason,bars_held,dte,symbol,entry_time,atr,entry_rsi,entry_close,kc_lower,entry_slope,entry_slope_10,entry_adx,entry_reason,exit_time
69.45,69.45,69.8,0.34,0.08,0.32,8.17,26.05,-8.17,20.36,249.1,MAX_PROFIT,2,4,DAL,2025-12-29 14:45:00+00:00,0.23,23.9,69.46,70.21,-0.2531,0,21.2,"RSI=23.9, Close=$69.46 < KC_Lower=$70.21",2025-12-29 15:15:00+00:00
70.64,70.64,71.24,0.6,0.14,0.13,14.3,45.55,-14.3,-2.65,-18.5,BARS_STOP,10,4,DAL,2026-01-12 14:45:00+00:00,0.4,26.7,70.6,71.44,-0.4484,0,21.8,"RSI=26.7, Close=$70.60 < KC_Lower=$71.44",2026-01-12 17:15:00+00:00
69.38,69.38,70.04,0.67,0.16,0.58,15.95,50.82,-15.95,35.88,225.0,MAX_PROFIT,1,3,DAL,2026-01-13 14:45:00+00:00,0.45,26.7,69.28,70.02,-0.2892,0,17.5,"RSI=26.7, Close=$69.28 < KC_Lower=$70.02",2026-01-13 15:00:00+00:00
282.43,282.43,284.49,2.06,0.49,2.27,49.19,156.75,-49.19,154.86,314.8,MAX_PROFIT,1,7,ACN,2026-01-16 15:00:00+00:00,1.37,27.1,282.23,284.96,-0.4341,0,20.1,"RSI=27.1, Close=$282.23 < KC_Lower=$284.96",2026-01-16 15:15:00+00:00
279.13,279.13,280.88,1.75,0.42,0.37,41.87,133.41,-41.87,-8.36,-20.0,BARS_STOP,10,3,ACN,2026-01-20 18:15:00+00:00,1.17,23.2,279.65,281.05,-0.3927,0,40.8,"RSI=23.2, Close=$279.65 < KC_Lower=$281.05",2026-01-20 20:45:00+00:00
119.11,119.11,119.67,0.56,0.13,0.12,13.48,42.94,-13.48,-2.49,-18.5,BARS_STOP,10,4,C,2025-12-29 15:00:00+00:00,0.38,30.0,119.11,119.61,-0.298,0,27.9,"RSI=30.0, Close=$119.11 < KC_Lower=$119.61",2025-12-29 17:30:00+00:00
121.6,121.6,122.2,0.6,0.14,0.25,14.22,45.3,-14.22,8.51,59.8,BARS_STOP,10,9,C,2026-01-07 14:45:00+00:00,0.4,24.9,121.58,122.49,-0.3328,0,22.1,"RSI=24.9, Close=$121.58 < KC_Lower=$122.49",2026-01-07 17:15:00+00:00
117.88,117.88,118.7,0.82,0.2,0.18,19.69,62.75,-19.69,-3.65,-18.5,BARS_STOP,10,4,C,2026-01-12 14:45:00+00:00,0.55,16.5,117.79,120.12,-0.5439,0,14.1,"RSI=16.5, Close=$117.79 < KC_Lower=$120.12",2026-01-12 17:15:00+00:00
117.05,117.05,117.69,0.64,0.15,0.58,15.2,48.44,-15.2,36.85,242.4,MAX_PROFIT,9,4,C,2026-01-12 18:15:00+00:00,0.42,26.0,117.09,117.35,-0.2688,0,54.1,"RSI=26.0, Close=$117.09 < KC_Lower=$117.35",2026-01-12 20:30:00+00:00
340.2,340.2,342.98,2.78,0.66,0.62,66.49,211.85,-66.49,-10.73,-16.1,BARS_STOP,10,9,UNH,2026-01-07 15:30:00+00:00,1.86,26.3,340.05,344.62,-0.5977,0,29.3,"RSI=26.3, Close=$340.05 < KC_Lower=$344.62",2026-01-07 18:00:00+00:00
338.0,338.0,340.2,2.2,0.53,2.39,52.54,167.4,-52.54,162.62,309.5,MAX_PROFIT,4,4,UNH,2026-01-12 14:45:00+00:00,1.47,20.8,336.98,341.88,-0.4018,0,17.0,"RSI=20.8, Close=$336.98 < KC_Lower=$341.88",2026-01-12 15:45:00+00:00
349.2,349.2,351.33,2.13,0.51,1.62,50.81,161.88,-50.81,95.0,187.0,BARS_STOP,10,4,UNH,2026-01-26 15:00:00+00:00,1.42,25.5,349.38,352.19,-0.4328,0,40.0,"RSI=25.5, Close=$349.38 < KC_Lower=$352.19",2026-01-26 17:30:00+00:00
