,equity
2024-06-03,58002.032880503895
2024-06-04,58034.33388205488
2024-06-05,58454.931830458925
2024-06-06,58310.71908813253
2024-06-07,58136.56288455989
2024-06-10,58224.13063541552
2024-06-11,58122.870183529114
2024-06-12,58345.302595294124
2024-06-13,57998.29273467643
2024-06-14,57767.44541889468
2024-06-17,58406.72960945952
2024-06-18,58693.23566819618
2024-06-20,58119.36957713227
2024-06-21,57933.228760384154
2024-06-24,57960.82349969186
2024-06-25,57990.62120554105
2024-06-26,57982.13736237362
2024-06-27,57778.36174230283
2024-06-28,57522.70315297243
2024-07-01,57482.356322946514
2024-07-02,57747.11118307001
2024-07-03,57715.70494791075
2024-07-05,58309.33732069639
2024-07-08,58206.183970113634
2024-07-09,58237.067035505
2024-07-10,58671.790376346136
2024-07-11,57933.43313175199
2024-07-12,58229.70198842393
2024-07-15,58369.9397623823
2024-07-16,58750.27312534895
2024-07-17,58603.412252572576
2024-07-18,58145.756057223305
2024-07-19,57811.71223373152
2024-07-22,57668.70646549178
2024-07-23,57562.75856781485
2024-07-24,57446.70618139566
2024-07-25,57855.815891826394
2024-07-26,58887.300693011166
2024-07-29,58709.58069360666
2024-07-30,59115.40945561985
2024-07-31,58874.2277140421
2024-08-01,58638.42202913782
2024-08-02,58335.6310452522
2024-08-05,56813.17618091441
2024-08-06,57047.62693205491
2024-08-07,56692.405342194055
2024-08-08,57148.3407405657
2024-08-09,57260.4635558657
2024-08-12,57030.98738386569
2024-08-13,57531.3531321657
2024-08-14,57732.1549619657
2024-08-15,57758.2090119657
2024-08-16,57913.59452488915
2024-08-19,58267.896759589144
2024-08-20,58422.742099389165
2024-08-21,58809.5395014858
2024-08-22,58766.6977973858
2024-08-23,58947.027883404364
2024-08-26,59347.92995358136
2024-08-27,59392.40935228135
2024-08-28,59247.975815681355
2024-08-29,59493.50632026889
2024-08-30,60046.43066468842
2024-09-03,60029.21619558841
2024-09-04,60205.71390144075
2024-09-05,59674.58322244077
2024-09-06,59425.78427100739
2024-09-09,60005.56913162944
2024-09-10,60322.093832614206
2024-09-11,60133.6119310435
2024-09-12,60526.20362357366
2024-09-13,60927.884913033704
2024-09-16,61263.66855063369
2024-09-17,60958.4393630337
2024-09-18,60521.4371263725
2024-09-19,60569.69957169671
2024-09-20,60512.692889149956
2024-09-23,61039.99819315611
2024-09-24,61197.17697882136
2024-09-25,61003.35810022346
2024-09-26,61103.31576525145
2024-09-27,60929.69183219261
2024-09-30,61174.68212036197
2024-10-01,61504.158314971064
2024-10-02,61368.73768115401
2024-10-03,61153.47508745402
2024-10-04,61443.70542187032
2024-10-07,60921.831879060985
2024-10-08,61024.1543145868
2024-10-09,61313.50267122589
2024-10-10,60777.889709364856
2024-10-11,61225.85614935709
2024-10-14,61600.39958673525
2024-10-15,61150.013316164855
2024-10-16,61781.73404393331
2024-10-17,61581.61729817411
2024-10-18,61581.592882060664
2024-10-21,61076.94098440391
2024-10-22,60818.721840912985
2024-10-23,60599.7273172794
2024-10-24,60529.822961891
2024-10-25,60140.34197441097
2024-10-28,60265.05706991432
2024-10-29,60086.0654155645
2024-10-30,60031.69894804885
