,equity
2023-07-21,55544.94531970289
2023-07-24,55890.0114108786
2023-07-25,56066.9295410432
2023-07-26,55903.25715706311
2023-07-27,55672.918061188095
2023-07-28,56153.037741884684
2023-07-31,56308.554905584686
2023-08-01,56516.24501549519
2023-08-02,55484.81945689898
2023-08-03,55314.61474294603
2023-08-04,54676.14291720312
2023-08-07,55426.69644581977
2023-08-08,55016.78283282628
2023-08-09,54482.98457427478
2023-08-10,54571.857405293675
2023-08-11,54655.053671793685
2023-08-14,54805.52653539977
2023-08-15,54300.482007910134
2023-08-16,54029.94515921639
2023-08-17,53841.72570724093
2023-08-18,53618.81043965841
2023-08-21,53428.86474278396
2023-08-22,52843.99138133057
2023-08-23,53136.66832858582
2023-08-24,52471.34964333331
2023-08-25,52681.99436320964
2023-08-28,52945.495257553644
2023-08-29,53553.59702165365
2023-08-30,53768.96094715364
2023-08-31,53811.41367895366
2023-09-01,54101.71223575364
2023-09-05,53927.181525779
2023-09-06,53756.4113270334
2023-09-07,53853.89023723339
2023-09-08,54155.471033097696
2023-09-11,54227.1001704977
2023-09-12,54077.77571699768
2023-09-13,54039.66782909769
2023-09-14,54153.95763231955
2023-09-15,53655.717864872924
2023-09-18,53777.71945477966
2023-09-19,53232.57991211618
2023-09-20,52833.61105401281
2023-09-21,52192.19669802682
2023-09-22,52094.619940597695
2023-09-25,52136.90076607615
2023-09-26,51572.43815593207
2023-09-27,51897.16338473842
2023-09-28,52179.94734874977
2023-09-29,51647.825792914875
2023-10-02,51398.240100335956
2023-10-03,50729.07676098125
2023-10-04,50845.167724507846
2023-10-05,50952.45402884125
2023-10-06,51503.13326222541
2023-10-09,51603.84320293101
2023-10-10,51735.62175813103
2023-10-11,52664.089336831006
2023-10-12,52433.41094933101
2023-10-13,52081.97279333102
2023-10-16,52437.71616989302
2023-10-17,52062.90078008613
2023-10-18,51599.19164160959
2023-10-19,51045.66722861731
2023-10-20,50308.57560118815
2023-10-23,49535.875074263655
2023-10-24,49646.342634234126
2023-10-25,49403.20800136685
2023-10-26,48606.373048556095
2023-10-27,48281.81848855222
2023-10-30,48946.66152031008
2023-10-31,49308.80382111008
2023-11-01,49949.41793731007
2023-11-02,50491.38200411007
2023-11-03,50632.166414910076
2023-11-06,50991.39056121007
2023-11-07,51204.09078501008
2023-11-08,51300.34985461007
2023-11-09,51281.38064791008
2023-11-10,52097.80375431008
2023-11-13,52255.72315411008
2023-11-14,52470.84970041008
2023-11-15,52810.62350631007
2023-11-16,52404.68641538116
2023-11-17,52094.12273372282
2023-11-20,52618.962552362456
2023-11-21,52691.319765387554
2023-11-22,53086.72197718755
2023-11-24,53217.53052167471
2023-11-27,53067.77684937471
2023-11-28,53098.8489710747
2023-11-29,52808.330447374705
2023-11-30,52914.9431230081
2023-12-01,52915.0898466962
2023-12-04,52301.32647252632
2023-12-05,52419.341273701386
2023-12-06,52132.39580166367
2023-12-07,52479.05719890362
2023-12-08,52678.68860250361
2023-12-11,53269.29220610361
2023-12-12,53773.44875230362
2023-12-13,54487.44424150362
2023-12-14,54136.79096283269
2023-12-15,54438.41368197979
2023-12-18,54822.91802347979
2023-12-19,55127.954980379785
