,equity
2023-09-12,58453.45894992376
2023-09-13,58521.616536544134
2023-09-14,59026.205607106705
2023-09-15,58315.04622571371
2023-09-18,58349.23726118565
2023-09-19,58228.226027117256
2023-09-20,57692.92938316716
2023-09-21,56739.35189024584
2023-09-22,56611.772921325086
2023-09-25,56849.84154679922
2023-09-26,56014.64080211571
2023-09-27,56037.003450359516
2023-09-28,56361.87154440753
2023-09-29,56225.08189913673
2023-10-02,56202.72347872648
2023-10-03,55450.393045046876
2023-10-04,55854.18169888799
2023-10-05,55833.13008819087
2023-10-06,56496.03079529957
2023-10-09,56857.72454703183
2023-10-10,57153.65803015012
2023-10-11,57387.78113224699
2023-10-12,57037.911676291056
2023-10-13,56753.81912751983
2023-10-16,57350.959566014586
2023-10-17,57348.3166245169
2023-10-18,56584.14948432378
2023-10-19,56086.977124867415
2023-10-20,55397.776565423024
2023-10-23,55301.766693262565
2023-10-24,55718.70322754559
2023-10-25,54919.01710299964
2023-10-26,54261.39395960092
2023-10-27,54015.429923156975
2023-10-30,54661.232862231205
2023-10-31,55004.51371693048
2023-11-01,55591.1324415285
2023-11-02,56656.48989852731
2023-11-03,57173.39028401517
2023-11-06,57304.91491269491
2023-11-07,57468.008638134954
2023-11-08,57510.10340386208
2023-11-09,57061.58958991509
2023-11-10,57952.028889315836
2023-11-13,57896.79033459861
2023-11-14,59020.0291514306
2023-11-15,59144.973634520786
2023-11-16,59217.32236800969
2023-11-17,59290.96959192635
2023-11-20,59747.370633939485
2023-11-21,59617.15704280642
2023-11-22,59847.330393692486
2023-11-24,59884.1519599249
2023-11-27,59776.30933632102
2023-11-28,59835.49355079724
2023-11-29,59793.40274014021
2023-11-30,60028.836879783776
2023-12-01,60383.96712449723
2023-12-04,60066.982030681815
2023-12-05,60055.149279238394
2023-12-06,59813.130902553436
2023-12-07,60269.52771673302
2023-12-08,60528.6396336189
2023-12-11,60764.0695454289
2023-12-12,61041.59858718132
2023-12-13,61883.37115816902
2023-12-14,62081.975412294785
