,equity
2023-12-08,55102.07069165809
2023-12-11,55821.39701465808
2023-12-12,56374.91121885809
2023-12-13,57060.338054358086
2023-12-14,56847.0222620173
2023-12-15,57207.408577200316
2023-12-18,57424.536624000306
2023-12-19,57740.06785030031
2023-12-20,57032.115082400305
2023-12-21,57743.76502670031
2023-12-22,57885.19029230031
2023-12-26,58179.9606344003
2023-12-27,58167.45393551061
2023-12-28,58066.97939321061
2023-12-29,57910.695217310604
2024-01-02,56933.11476709616
2024-01-03,56267.710064732135
2024-01-04,56263.04674112309
2024-01-05,56618.72489429393
2024-01-08,57105.79831337355
2024-01-09,56825.553079636826
2024-01-10,56838.00951343648
2024-01-11,56639.77676631635
2024-01-12,56571.26329901531
2024-01-16,56289.4866472946
2024-01-17,55775.41371909032
2024-01-18,56109.732153787765
2024-01-19,56856.70447853407
2024-01-22,56962.90302193407
2024-01-23,57066.05933316083
2024-01-24,56884.83724704065
2024-01-25,57367.1204056734
2024-01-26,57307.8891017366
2024-01-29,57784.277779902404
2024-01-30,58044.45913827035
2024-01-31,57254.9526343009
2024-02-01,58182.028295971206
2024-02-02,59242.682960967904
2024-02-05,59442.219132267914
2024-02-06,59278.869889067915
2024-02-07,59769.01425445635
2024-02-08,59710.55064904735
2024-02-09,59822.863621744546
2024-02-12,59716.92481279016
2024-02-13,59139.0907617506
2024-02-14,59823.25557733704
2024-02-15,60290.06791093705
2024-02-16,60078.02509303704
2024-02-20,59433.72176239265
2024-02-21,59372.37384022081
2024-02-22,60905.3908503255
2024-02-23,61057.09042795123
2024-02-26,61253.888421993135
2024-02-27,61292.52155429313
2024-02-28,61273.145302675526
2024-02-29,61462.55939856338
2024-03-01,62156.94347743387
2024-03-04,62298.6782360339
2024-03-05,62111.94857151838
2024-03-06,62585.95618797296
2024-03-07,63169.11514387296
2024-03-08,62155.61882026348
2024-03-11,61656.68645565699
2024-03-12,62380.370629691795
2024-03-13,62437.77101307116
2024-03-14,62038.24493036254
2024-03-15,61872.87635906208
2024-03-18,62331.8332267157
2024-03-19,62708.12091541155
2024-03-20,63360.57601279371
2024-03-21,63855.949877916064
2024-03-22,63458.48130671606
2024-03-25,63365.08454707919
2024-03-26,63299.62637727921
2024-03-27,63601.937814856705
2024-03-28,63763.46984671095
2024-04-01,63481.059308682845
2024-04-02,63486.23613738104
2024-04-03,63775.90739676978
2024-04-04,62944.36399224542
2024-04-05,63771.05596481431
2024-04-08,63714.285310053805
2024-04-09,63485.678370001144
2024-04-10,63028.925674250975
2024-04-11,63376.67759879634
2024-04-12,62191.83242026577
2024-04-15,61638.470100354796
2024-04-16,61437.084093336016
2024-04-17,60964.63187419971
2024-04-18,60497.04933830824
2024-04-19,60262.89757681523
2024-04-22,60762.52933632118
2024-04-23,60950.81784834144
2024-04-24,60660.80265904394
2024-04-25,60950.47779660823
2024-04-26,61221.67747709445
2024-04-29,61410.59766917616
2024-04-30,60771.01703377617
2024-05-01,60710.18954297433
2024-05-02,61128.601186958935
2024-05-03,61333.60806071178
