,equity
2026-09-03,136299.00676732505
2026-09-04,136544.0093772849
2026-09-08,136430.06009109283
2026-09-09,136040.72925991812
2026-09-10,134593.54965575156
2026-09-11,135769.14225382768
2026-09-14,134686.60036547578
2026-09-15,133805.3730336108
2026-09-16,133839.5577244101
2026-09-17,136156.57001699743
2026-09-18,137016.9107497456
2026-09-21,140965.8120315891
